,Unnamed: 0,node1,node2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,similarity,label
1647,1647,120133,31892,0.239556115747019,1.0,924.0,79.0,0.0,0
908,908,44511,44514,2.92774537421667,6.0,49.0,8.0,1.0,1
1531,1531,42878,42884,7.25731535758832,24.0,625.0,26.0,0.0,1
1412,1412,211708,31891,0.0,0.0,54.0,21.0,0.0,0
794,794,34241,34242,3.0833900542185004,6.0,49.0,8.0,0.0,1
114,114,182284,31891,0.0,0.0,30.0,13.0,0.0,0
725,725,138247,31892,0.169494474237384,1.0,462.0,72.0,0.0,0
1590,1590,42964,42967,2.55595795935366,5.0,72.0,13.0,0.0,1
1493,1493,138497,31891,0.23868315209103,1.0,21.0,9.0,0.0,0
566,566,36711,36717,3.85327903691596,9.0,100.0,11.0,0.0,1
1612,1612,160335,31892,0.30010162850041305,1.0,858.0,78.0,0.0,0
1446,1446,48508,31892,0.169494474237384,1.0,5082.0,142.0,0.0,0
212,212,34890,43062,2.76682574479111,6.0,511.0,74.0,0.0,1
748,748,100456,31892,0.169494474237384,1.0,5214.0,144.0,0.0,0
322,322,32958,32971,5.41010640333361,15.0,608.0,39.0,0.0,1
1044,1044,44850,44854,3.25545585778516,8.0,2016.0,134.0,0.0,1
661,661,128022,31891,0.0,0.0,27.0,12.0,0.0,0
223,223,35031,35033,2.16404256133344,3.0,16.0,5.0,1.0,1
1025,1025,41825,41829,5.55879699412066,17.0,324.0,19.0,0.0,1
1581,1581,37600,43149,9.24363955490027,28.0,1802.0,59.0,0.0,1
1345,1345,37394,37413,5.29772596784572,16.0,289.0,18.0,1.0,1
783,783,37411,37420,5.29772596784572,16.0,289.0,18.0,0.0,1
1433,1433,60899,31892,0.169494474237384,1.0,4818.0,138.0,0.0,0
333,333,76391,31891,0.0,0.0,18.0,9.0,0.0,0
504,504,195032,31892,0.169494474237384,1.0,528.0,73.0,0.0,0
624,624,64652,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
640,640,39148,39152,1.44269504088896,1.0,4.0,3.0,1.0,1
903,903,35877,35880,3.08096331182837,7.0,64.0,9.0,1.0,1
689,689,44074,44075,0.0,0.0,34.0,35.0,0.133333333333333,1
931,931,39292,42221,0.0,0.0,945.0,62.0,0.0,1
272,272,59545,31891,0.0,0.0,45.0,18.0,0.0,0
53,53,180691,31891,0.0,0.0,36.0,15.0,0.0,0
231,231,81823,31892,0.232338493574117,1.0,462.0,72.0,0.0,0
1463,1463,230466,31892,0.169494474237384,1.0,528.0,73.0,0.0,0
857,857,1,285,1.82047845325367,2.0,9.0,4.0,1.0,1
59,59,49735,31891,0.0,0.0,153.0,54.0,0.0,0
1759,1759,140378,31891,0.0,0.0,21.0,10.0,0.0,0
874,874,92028,31891,0.23868315209103,1.0,84.0,30.0,0.0,0
46,46,201143,31891,0.0,0.0,24.0,11.0,0.0,0
194,194,35300,35302,1.74990559310335,4.0,70.0,15.0,0.5197368421052629,1
975,975,204985,31891,0.23868315209103,1.0,9.0,5.0,0.0,0
1284,1284,59871,31891,0.0,0.0,60.0,23.0,0.0,0
1117,1117,60804,31892,0.477584555383948,2.0,1650.0,89.0,0.0,0
747,747,138245,31892,0.169494474237384,1.0,462.0,72.0,0.0,0
1414,1414,38004,38008,4.67845494301536,12.0,169.0,14.0,0.0,1
1436,1436,42158,42160,2.16404256133344,3.0,32.0,9.0,0.562068965517241,1
1470,1470,106223,31891,0.0,0.0,135.0,48.0,0.0,0
712,712,76393,31891,0.506229538510084,2.0,195.0,66.0,0.0,0
78,78,37881,41652,2.18115221347592,3.0,2397.0,95.0,0.0,1
1395,1395,239636,31891,0.0,0.0,30.0,13.0,0.0,0
202,202,106223,31892,0.233075271708509,1.0,2970.0,110.0,0.0,0
1215,1215,38009,38012,4.67845494301536,12.0,169.0,14.0,0.0,1
126,126,36715,36717,3.85327903691596,9.0,100.0,11.0,0.0,1
1554,1554,38664,38667,2.4738427563829704,6.0,49.0,8.0,0.0,1
816,816,42860,42868,7.25731535758832,24.0,625.0,26.0,1.0,1
825,825,211714,31891,0.0,0.0,90.0,33.0,0.0,0
1406,1406,195032,31891,0.0,0.0,24.0,11.0,0.0,0
249,249,42870,42882,7.25731535758832,24.0,625.0,26.0,0.0,1
742,742,238502,31892,0.239556115747019,1.0,924.0,79.0,0.0,0
804,804,42577,42579,1.44269504088896,1.0,4.0,3.0,0.0,1
700,700,34087,34089,1.82047845325367,2.0,9.0,4.0,0.0,1
756,756,242013,31892,0.0,0.0,396.0,72.0,0.0,0
1413,1413,43366,43370,3.3662884287409103,7.0,64.0,9.0,0.0,1
1083,1083,43017,31891,0.0,0.0,27.0,12.0,0.0,0
785,785,159710,31892,2.43440692778504,9.0,2970.0,102.0,0.0,0
1543,1543,258202,31891,0.0,0.0,9.0,6.0,0.0,0
686,686,32155,32156,2.16404256133344,3.0,16.0,5.0,0.0,1
1038,1038,41209,41210,5.67012554477531,18.0,361.0,20.0,0.0,1
597,597,40015,40017,2.16404256133344,3.0,28.0,8.0,0.0,1
1090,1090,37889,37891,0.0,0.0,27.0,28.0,0.0,1
1055,1055,178786,31891,0.0,0.0,108.0,39.0,0.0,0
704,704,43834,43838,1.76162402979276,3.0,16.0,5.0,1.0,1
1289,1289,44154,44155,5.19232271150629,15.0,368.0,24.0,0.0,1
1651,1651,41783,41787,3.3662884287409103,7.0,64.0,9.0,0.0,1
50,50,232828,31892,0.232338493574117,1.0,396.0,71.0,0.0,0
1579,1579,36129,36130,1.82047845325367,2.0,9.0,4.0,1.0,1
1650,1650,95289,31891,0.0,0.0,51.0,20.0,0.0,0
1569,1569,43668,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
13,13,49683,31891,0.0,0.0,105.0,38.0,0.0,0
808,808,146770,31892,0.36067376022224107,1.0,198.0,68.0,0.0,0
707,707,42866,42873,7.33260536931574,24.0,1750.0,71.0,0.0,1
1567,1567,87767,31891,0.0,0.0,15.0,8.0,0.0,0
1519,1519,39587,39593,4.60049577133676,12.0,169.0,14.0,0.0,1
113,113,109827,31891,0.0,0.0,69.0,26.0,0.0,0
1109,1109,37552,37554,2.16404256133344,3.0,16.0,5.0,0.0,1
1415,1415,70969,31891,0.0,0.0,24.0,11.0,0.0,0
359,359,54831,31891,0.0,0.0,210.0,73.0,0.0,0
1065,1065,42860,42880,7.25731535758832,24.0,625.0,26.0,1.0,1
1062,1062,171319,31892,0.24524606180983,1.0,792.0,77.0,0.0,0
473,473,42072,42080,3.77111631702227,12.0,3572.0,120.0,0.0,1
1435,1435,180688,31891,0.0,0.0,21.0,10.0,0.0,0
95,95,204984,31891,0.23868315209103,1.0,9.0,5.0,0.0,0
1149,1149,42642,42645,2.7447839359537296,6.0,252.0,26.0,0.0,1
388,388,55890,31892,0.169494474237384,1.0,1518.0,88.0,0.0,0
1312,1312,42862,42885,7.25731535758832,24.0,625.0,26.0,0.0,1
144,144,109832,31891,0.0,0.0,69.0,26.0,0.0,0
1213,1213,46792,31891,0.0,0.0,9.0,6.0,0.0,0
155,155,47786,31892,0.169494474237384,1.0,2178.0,98.0,0.0,0
540,540,274244,31892,0.169494474237384,1.0,1254.0,84.0,0.0,0
158,158,41617,41621,2.48533973823845,4.0,25.0,6.0,0.0,1
55,55,38160,38166,4.15089991748027,11.0,144.0,13.0,0.0,1
336,336,44145,44150,5.1505779401878495,15.0,256.0,17.0,1.0,1
984,984,53995,31891,0.0,0.0,240.0,83.0,0.0,0
962,962,109825,31891,0.0,0.0,69.0,26.0,0.0,0
116,116,111473,31892,0.169494474237384,1.0,1518.0,88.0,0.0,0
612,612,183441,31892,0.477584555383948,2.0,1122.0,81.0,0.0,0
915,915,138245,31891,0.0,0.0,21.0,10.0,0.0,0
1524,1524,77626,31891,0.0,0.0,27.0,12.0,0.0,0
1714,1714,263233,31891,0.23868315209103,1.0,21.0,9.0,0.0,0
1334,1334,191823,31891,0.0,0.0,72.0,27.0,0.0,0
1322,1322,42909,42910,6.10962327195462,13.0,465.0,33.0,0.5660580021482281,1
1096,1096,81822,31892,0.838258315606189,3.0,2112.0,95.0,0.0,0
1561,1561,118092,31892,0.169494474237384,1.0,4224.0,129.0,0.0,0
711,711,41035,41040,3.56476047488388,8.0,81.0,10.0,0.0,1
1429,1429,118087,31891,0.0,0.0,117.0,42.0,0.0,0
1011,1011,38166,38168,4.192655761639871,11.0,192.0,17.0,0.0,1
342,342,33284,33286,2.7463408485747403,5.0,126.0,22.0,0.0,1
548,548,34744,34747,2.02624822118569,4.0,70.0,15.0,0.0,1
1441,1441,97378,31891,0.0,0.0,15.0,8.0,0.0,0
1157,1157,229462,31891,0.0,0.0,15.0,8.0,0.0,0
966,966,39753,42620,4.45671786674266,12.0,169.0,14.0,0.0,1
813,813,236348,31892,0.169494474237384,1.0,792.0,77.0,0.0,0
235,235,125885,31891,0.0,0.0,96.0,35.0,0.0,0
381,381,38814,31891,0.0,0.0,315.0,108.0,0.0,0
1335,1335,36138,36292,4.744014390206071,11.0,364.0,30.0,0.0,1
980,980,39747,39748,4.45671786674266,12.0,169.0,14.0,1.0,1
1634,1634,36135,36283,3.27762122860223,8.0,306.0,35.0,0.0,1
1517,1517,42072,42074,3.3826920033150096,11.0,456.0,39.0,0.0,1
285,285,153067,31891,0.0,0.0,78.0,29.0,0.0,0
841,841,39602,39603,6.06508693934838,13.0,196.0,15.0,1.0,1
1522,1522,35306,35307,2.24292798536879,4.0,2709.0,102.0,0.0,1
772,772,41033,41035,3.56476047488388,8.0,81.0,10.0,0.0,1
1071,1071,43021,43022,6.688193155602,15.0,368.0,24.0,0.5537190082644631,1
1290,1290,138498,31891,0.23868315209103,1.0,21.0,9.0,0.0,0
432,432,42880,42883,7.25731535758832,24.0,625.0,26.0,0.0,1
1207,1207,38159,38160,4.15089991748027,11.0,144.0,13.0,0.0,1
1317,1317,106234,31891,0.0,0.0,75.0,28.0,0.0,0
467,467,41208,41212,5.71277461229705,18.0,551.0,30.0,0.0,1
351,351,42158,42161,1.92359338785195,3.0,16.0,5.0,1.0,1
404,404,34240,34241,3.0833900542185004,6.0,49.0,8.0,0.0,1
1360,1360,198920,31892,0.169494474237384,1.0,660.0,75.0,0.0,0
1314,1314,42865,42880,7.25731535758832,24.0,625.0,26.0,0.0,1
262,262,39747,39757,4.45671786674266,12.0,169.0,14.0,1.0,1
1481,1481,95297,31892,0.169494474237384,1.0,1122.0,82.0,0.0,0
1658,1658,176395,31891,0.23868315209103,1.0,36.0,14.0,0.0,0
911,911,77628,31891,0.267546386419054,1.0,72.0,26.0,0.0,0
867,867,225033,31891,0.0,0.0,39.0,16.0,0.0,0
42,42,176330,31892,0.0,0.0,1584.0,90.0,0.0,0
1134,1134,173787,31891,0.0,0.0,15.0,8.0,0.0,0
14,14,76394,31892,0.239556115747019,1.0,396.0,71.0,0.0,0
1050,1050,44159,44160,5.1505779401878495,15.0,256.0,17.0,0.0,1
544,544,44156,44158,5.26600563860026,15.0,944.0,60.0,0.0,1
596,596,269518,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
568,568,41729,41732,3.64095690650735,8.0,81.0,10.0,0.0,1
843,843,37394,37420,5.29772596784572,16.0,289.0,18.0,1.0,1
1645,1645,247562,31892,0.169494474237384,1.0,990.0,80.0,0.0,0
241,241,43623,43625,1.82047845325367,2.0,9.0,4.0,1.0,1
904,904,38006,38011,4.67845494301536,12.0,169.0,14.0,0.0,1
315,315,145763,31892,0.239556115747019,1.0,264.0,69.0,0.0,0
370,370,212215,31891,0.0,0.0,81.0,30.0,0.0,0
889,889,42645,42646,2.60980877527394,6.0,126.0,19.0,0.0,1
1069,1069,37599,37602,1.60633146736202,6.0,133.0,20.0,0.0,1
1593,1593,43015,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
338,338,118091,31892,0.169494474237384,1.0,1848.0,93.0,0.0,0
1454,1454,111304,31891,0.0,0.0,12.0,7.0,0.0,0
696,696,41204,44145,5.25293393360276,15.0,768.0,49.0,0.0,1
1331,1331,32127,32130,2.33078647317019,5.0,60.0,11.0,0.0,1
47,47,198920,31891,0.0,0.0,30.0,13.0,0.0,0
1712,1712,32956,32970,5.32434022085387,15.0,256.0,17.0,1.0,1
1750,1750,41210,41215,5.67012554477531,18.0,361.0,20.0,0.0,1
75,75,42862,42869,7.25731535758832,24.0,625.0,26.0,0.0,1
29,29,40012,41204,4.11521749219786,11.0,3360.0,107.0,0.0,1
1690,1690,38162,38164,4.207353265600919,11.0,216.0,19.0,0.0,1
1680,1680,41837,41839,7.72063418330889,22.0,529.0,24.0,0.0,1
1095,1095,38447,41939,2.8433212504799803,9.0,12045.0,389.0,0.0,1
1184,1184,102978,31891,0.0,0.0,12.0,7.0,0.0,0
1242,1242,40308,40309,2.7905531327562403,5.0,60.0,11.0,0.0,1
150,150,35814,31892,0.233075271708509,1.0,10098.0,218.0,0.0,0
1719,1719,37507,37518,4.2201009553334,11.0,144.0,13.0,1.0,1
1054,1054,42032,42040,3.90865033712927,9.0,100.0,11.0,0.0,1
713,713,36526,37399,6.026304186615981,18.0,5402.0,129.0,0.2385596399099769,1
1217,1217,153060,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
1492,1492,41937,41938,2.4190029993323,6.0,168.0,25.0,0.0,1
1214,1214,45663,31891,0.0,0.0,183.0,64.0,0.0,0
306,306,39752,42620,4.45671786674266,12.0,169.0,14.0,0.0,1
552,552,250700,31892,0.169494474237384,1.0,924.0,79.0,0.0,0
192,192,40012,41208,4.07656105463181,11.0,2030.0,88.0,0.0,1
36,36,124899,31892,0.531245729312505,2.0,528.0,72.0,0.0,0
323,323,239197,31891,0.0,0.0,33.0,14.0,0.0,0
99,99,229461,31891,0.0,0.0,15.0,8.0,0.0,0
41,41,128024,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
139,139,100582,31891,0.0,0.0,75.0,28.0,0.0,0
1066,1066,212221,31892,0.233075271708509,1.0,1782.0,92.0,0.0,0
1226,1226,83319,31892,1.09480540890609,4.0,990.0,77.0,0.0,0
849,849,34236,34239,3.0833900542185004,6.0,49.0,8.0,1.0,1
1432,1432,106231,31891,0.0,0.0,75.0,28.0,0.0,0
780,780,104011,31892,1.09480540890609,4.0,1188.0,80.0,0.0,0
309,309,35880,35885,3.08096331182837,7.0,64.0,9.0,0.0,1
138,138,66596,31891,0.0,0.0,36.0,15.0,0.0,0
1299,1299,171319,31891,0.0,0.0,36.0,15.0,0.0,0
602,602,43291,43293,2.0203760207657098,4.0,165.0,34.0,0.0,1
936,936,239190,31891,0.0,0.0,33.0,14.0,0.0,0
587,587,44153,44160,5.1505779401878495,15.0,256.0,17.0,0.0,1
1751,1751,44513,44515,2.92774537421667,6.0,49.0,8.0,0.0,1
517,517,41202,41213,5.67012554477531,18.0,361.0,20.0,1.0,1
829,829,42868,42882,7.25731535758832,24.0,625.0,26.0,0.0,1
143,143,41204,44150,5.25293393360276,15.0,768.0,49.0,0.0,1
1061,1061,41202,41206,5.79938150274611,18.0,2204.0,117.0,0.0,1
1332,1332,44153,44158,5.26600563860026,15.0,944.0,60.0,0.0,1
1369,1369,43625,43627,1.82047845325367,2.0,9.0,4.0,0.0,1
1352,1352,33035,43911,4.43868547539242,8.0,81.0,10.0,1.0,1
141,141,159712,31892,0.764321001021014,3.0,396.0,69.0,0.0,0
942,942,164155,31892,0.169494474237384,1.0,726.0,76.0,0.0,0
431,431,239634,31892,0.169494474237384,1.0,660.0,75.0,0.0,0
679,679,226555,31891,0.0,0.0,12.0,7.0,0.0,0
1125,1125,42993,42994,2.7905531327562403,5.0,36.0,7.0,0.0,1
896,896,34746,34749,2.07671266412259,4.0,105.0,22.0,0.0,1
563,563,40287,40288,6.719851577602661,21.0,484.0,23.0,1.0,1
1574,1574,96573,31891,0.0,0.0,75.0,28.0,0.0,0
68,68,145765,31891,0.0,0.0,12.0,7.0,0.0,0
1512,1512,38229,38234,1.95659338325871,3.0,16.0,5.0,1.0,1
1386,1386,37514,37519,4.2765543034540485,11.0,216.0,19.0,0.0,1
1007,1007,141160,31892,0.31066746727980604,1.0,1980.0,95.0,0.0,0
1671,1671,39013,41275,3.63753803715739,12.0,3136.0,100.0,0.0,1
1652,1652,171246,31892,0.830079214544511,3.0,396.0,69.0,0.0,0
1422,1422,35885,35888,3.08096331182837,7.0,64.0,9.0,0.0,1
295,295,41821,41838,5.61075914658665,17.0,540.0,31.0,0.0,1
674,674,51085,31892,0.169494474237384,1.0,792.0,77.0,0.0,0
274,274,42642,42643,2.70088894696365,6.0,182.0,21.0,0.0,1
673,673,44513,44514,2.92774537421667,6.0,49.0,8.0,0.0,1
57,57,141155,31891,0.0,0.0,39.0,16.0,0.0,0
793,793,123285,31892,0.518338161076792,2.0,1782.0,91.0,0.0,0
687,687,128020,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
1147,1147,38663,38669,2.80399923012204,6.0,1617.0,232.0,0.0,1
1146,1146,37515,37518,4.32851645592004,11.0,360.0,31.0,0.0,1
545,545,204867,31891,0.0,0.0,42.0,17.0,0.0,0
1628,1628,34086,34087,1.82047845325367,2.0,9.0,4.0,1.0,1
1617,1617,40591,40596,1.6633189900180605,3.0,108.0,28.0,0.0,1
1748,1748,66036,31892,1.09480540890609,4.0,1056.0,78.0,0.0,0
1363,1363,145763,31891,0.0,0.0,12.0,7.0,0.0,0
852,852,39755,39757,4.45671786674266,12.0,169.0,14.0,0.0,1
117,117,45664,31891,0.267546386419054,1.0,72.0,26.0,0.0,0
613,613,42597,42607,3.52546056508904,8.0,342.0,39.0,0.0,1
1718,1718,41836,41841,5.60779904600849,17.0,522.0,30.0,0.0,1
1538,1538,54570,31892,0.169494474237384,1.0,1320.0,85.0,0.0,0
1624,1624,42860,42866,7.25731535758832,24.0,625.0,26.0,1.0,1
1318,1318,88447,31891,0.0,0.0,150.0,53.0,0.0,0
1022,1022,153056,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
766,766,42876,42881,7.25731535758832,24.0,625.0,26.0,0.0,1
522,522,176385,31891,0.23868315209103,1.0,36.0,14.0,0.0,0
65,65,40666,40668,2.16404256133344,3.0,16.0,5.0,0.0,1
495,495,138500,31891,0.23868315209103,1.0,21.0,9.0,0.0,0
977,977,212216,31892,0.233075271708509,1.0,1782.0,92.0,0.0,0
826,826,34236,34240,3.0833900542185004,6.0,49.0,8.0,1.0,1
437,437,60701,31892,0.169494474237384,1.0,10692.0,227.0,0.0,0
1283,1283,41827,41828,7.72063418330889,22.0,529.0,24.0,1.0,1
665,665,32958,32969,5.32434022085387,15.0,256.0,17.0,0.0,1
716,716,40307,40308,2.7905531327562403,5.0,60.0,11.0,0.0,1
28,28,32960,32972,5.32434022085387,15.0,256.0,17.0,0.0,1
1408,1408,179709,31892,0.518338161076792,2.0,1716.0,90.0,0.0,0
1457,1457,41203,41221,5.69908134939062,18.0,475.0,26.0,0.0,1
2,2,41374,41378,2.8699952805266804,8.0,81.0,10.0,0.0,1
439,439,176389,31891,0.23868315209103,1.0,36.0,14.0,0.0,0
425,425,63023,31891,0.0,0.0,99.0,36.0,0.0,0
648,648,42067,42079,3.88168310144485,12.0,7980.0,236.0,0.0,1
948,948,39748,39755,4.45671786674266,12.0,169.0,14.0,0.0,1
764,764,41035,41039,3.56476047488388,8.0,81.0,10.0,0.0,1
1424,1424,39228,43433,1.70337525450037,4.0,5820.0,220.0,0.0,1
163,163,34749,37251,2.37113080133516,5.0,2940.0,156.0,0.0,1
434,434,44338,44340,1.82047845325367,2.0,9.0,4.0,0.0,1
422,422,164156,31891,0.0,0.0,33.0,14.0,0.0,0
1077,1077,225693,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
115,115,179378,31891,0.0,0.0,9.0,6.0,0.0,0
578,578,184912,31891,0.0,0.0,24.0,11.0,0.0,0
1535,1535,43024,31891,0.0,0.0,54.0,21.0,0.0,0
1437,1437,43021,31892,0.169494474237384,1.0,1518.0,88.0,0.0,0
870,870,42864,42873,7.33260536931574,24.0,1750.0,71.0,0.0,1
1275,1275,238950,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
1676,1676,128694,31892,0.233075271708509,1.0,594.0,74.0,0.0,0
1232,1232,40325,40328,1.92359338785195,3.0,28.0,8.0,0.0,1
814,814,72301,31891,0.0,0.0,147.0,52.0,0.0,0
672,672,44149,44157,5.1505779401878495,15.0,256.0,17.0,0.0,1
83,83,88379,31892,0.477584555383948,2.0,1650.0,89.0,0.0,0
1636,1636,41032,41034,3.56476047488388,8.0,81.0,10.0,0.0,1
24,24,41203,41209,5.67012554477531,18.0,361.0,20.0,0.0,1
449,449,37741,37745,3.6028696846181805,8.0,81.0,10.0,0.0,1
279,279,43367,43372,3.3662884287409103,7.0,64.0,9.0,0.0,1
283,283,37408,37409,5.29772596784572,16.0,289.0,18.0,0.0,1
1376,1376,38680,38685,2.28103719510308,4.0,25.0,6.0,1.0,1
1419,1419,155986,31892,0.169494474237384,1.0,330.0,70.0,0.0,0
229,229,57358,31892,0.0,0.0,5280.0,146.0,0.0,0
1749,1749,34620,34625,3.0833900542185004,6.0,77.0,12.0,0.593023255813954,1
1583,1583,220465,31892,0.169494474237384,1.0,660.0,75.0,0.0,0
1235,1235,106246,31891,0.0,0.0,111.0,40.0,0.0,0
110,110,243053,31891,0.0,0.0,39.0,16.0,0.0,0
1560,1560,41833,41837,5.6931373656482185,17.0,1518.0,72.0,0.0,1
1206,1206,41031,41033,3.56476047488388,8.0,81.0,10.0,0.0,1
1592,1592,148480,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
1021,1021,269509,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
1570,1570,194388,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
107,107,44147,44152,5.1505779401878495,15.0,256.0,17.0,0.0,1
195,195,41203,41204,5.751431049863089,18.0,912.0,49.0,0.0,1
1072,1072,250701,31892,0.169494474237384,1.0,924.0,79.0,0.0,0
1343,1343,37511,37521,4.261856799493,11.0,192.0,17.0,0.0,1
106,106,43519,43522,1.82047845325367,2.0,9.0,4.0,1.0,1
355,355,128696,31892,0.233075271708509,1.0,594.0,74.0,0.0,0
339,339,38286,38447,4.46525022477138,13.0,24455.0,419.0,0.0,1
375,375,34874,34876,2.16404256133344,3.0,16.0,5.0,0.0,1
1079,1079,250708,31892,0.169494474237384,1.0,924.0,79.0,0.0,0
1237,1237,37646,37656,2.51105596593884,5.0,36.0,7.0,1.0,1
719,719,221840,31892,0.239556115747019,1.0,924.0,79.0,0.0,0
1088,1088,66028,31891,0.506229538510084,2.0,114.0,39.0,0.0,0
555,555,170058,31892,0.0,0.0,462.0,73.0,0.0,0
484,484,66032,31892,1.6213178847786498,6.0,1518.0,83.0,0.0,0
1048,1048,42860,42884,7.25731535758832,24.0,625.0,26.0,1.0,1
1339,1339,41838,41840,5.55879699412066,17.0,324.0,19.0,0.0,1
823,823,43488,43490,2.93876108491761,6.0,49.0,8.0,1.0,1
644,644,42311,42316,2.32853456812553,6.0,49.0,8.0,1.0,1
248,248,76392,31891,0.0,0.0,18.0,9.0,0.0,0
450,450,41825,41833,5.666090098290829,17.0,1188.0,67.0,0.0,1
1310,1310,41424,41425,3.95039048724123,8.0,81.0,10.0,0.0,1
1327,1327,73096,31892,0.232338493574117,1.0,1386.0,86.0,0.0,0
835,835,250139,31891,0.0,0.0,57.0,22.0,0.0,0
1532,1532,42870,42877,7.25731535758832,24.0,625.0,26.0,0.0,1
519,519,175361,31891,0.0,0.0,84.0,31.0,0.0,0
1633,1633,62955,31891,0.0,0.0,78.0,29.0,0.0,0
1252,1252,274235,31892,0.169494474237384,1.0,1254.0,84.0,0.0,0
1747,1747,209513,31891,0.0,0.0,42.0,17.0,0.0,0
353,353,100087,31891,0.506229538510084,2.0,99.0,34.0,0.0,0
557,557,160344,31892,0.0,0.0,1122.0,83.0,0.0,0
989,989,42799,42802,7.32667205878428,20.0,756.0,37.0,0.0,1
1196,1196,195028,31891,0.0,0.0,24.0,11.0,0.0,0
757,757,42385,42387,2.5784187624661805,5.0,36.0,7.0,0.0,1
708,708,42863,42878,7.25731535758832,24.0,625.0,26.0,0.0,1
453,453,41936,41938,3.04901865319883,8.0,744.0,47.0,0.26174496644295303,1
389,389,41543,42079,18.775322629413,65.0,17640.0,229.0,0.0,1
542,542,41824,41835,5.55879699412066,17.0,324.0,19.0,1.0,1
1746,1746,40289,40290,6.719851577602661,21.0,484.0,23.0,0.0,1
131,131,44154,44158,5.26600563860026,15.0,944.0,60.0,0.0,1
92,92,242015,31892,0.0,0.0,396.0,72.0,0.0,0
1160,1160,48570,31892,0.169494474237384,1.0,1056.0,81.0,0.0,0
1205,1205,109821,31891,0.0,0.0,90.0,33.0,0.0,0
994,994,42867,42873,7.33260536931574,24.0,1750.0,71.0,0.0,1
573,573,220465,31891,0.0,0.0,30.0,13.0,0.0,0
1202,1202,163090,31891,0.0,0.0,9.0,6.0,0.0,0
729,729,42880,42881,7.25731535758832,24.0,625.0,26.0,0.0,1
461,461,85250,31892,0.169494474237384,1.0,1188.0,83.0,0.0,0
1402,1402,89474,31891,0.0,0.0,75.0,28.0,0.0,0
992,992,38010,38011,4.67845494301536,12.0,169.0,14.0,0.0,1
1203,1203,43017,43019,3.0155519328782896,8.0,81.0,10.0,0.0,1
1653,1653,39694,39701,3.78877945596768,8.0,81.0,10.0,1.0,1
424,424,39591,39594,4.60049577133676,12.0,169.0,14.0,0.0,1
1176,1176,37372,43289,2.1500044711815103,4.0,176.0,23.0,0.0,1
1489,1489,138246,31891,0.0,0.0,21.0,10.0,0.0,0
1571,1571,39758,42620,4.53592164471413,12.0,325.0,26.0,0.0,1
1498,1498,173787,31892,0.169494474237384,1.0,330.0,70.0,0.0,0
762,762,38447,43672,3.50476628209773,8.0,3285.0,366.0,0.0,1
396,396,41828,41838,5.58584426147805,17.0,414.0,24.0,0.0,1
1018,1018,120151,31892,0.169494474237384,1.0,1122.0,82.0,0.0,0
213,213,41824,41830,5.55879699412066,17.0,324.0,19.0,1.0,1
949,949,42485,42490,3.0833900542185004,6.0,49.0,8.0,0.0,1
1515,1515,39587,39595,4.60049577133676,12.0,169.0,14.0,0.0,1
605,605,145766,31891,0.0,0.0,12.0,7.0,0.0,0
354,354,37372,43290,1.94570192804614,4.0,80.0,17.0,0.0,1
205,205,36979,31891,0.267546386419054,1.0,84.0,30.0,0.0,0
625,625,128691,31891,0.0,0.0,27.0,12.0,0.0,0
724,724,44151,44158,5.26600563860026,15.0,944.0,60.0,0.0,1
1278,1278,37588,42874,4.52396115331647,12.0,3038.0,99.0,0.0,1
255,255,35263,35264,1.44269504088896,2.0,9.0,4.0,1.0,1
978,978,44153,44155,5.19232271150629,15.0,368.0,24.0,0.0,1
770,770,34236,34237,3.0833900542185004,6.0,49.0,8.0,1.0,1
197,197,43947,44829,0.246278545814494,1.0,1536.0,79.0,0.0,1
1358,1358,43282,43284,2.48533973823845,4.0,25.0,6.0,0.0,1
1550,1550,70968,31892,0.232338493574117,1.0,792.0,77.0,0.0,0
82,82,42645,42649,2.7447839359537296,6.0,252.0,26.0,0.0,1
1382,1382,73287,31892,0.477584555383948,2.0,3564.0,118.0,0.0,0
1357,1357,37152,37153,1.39113757358983,2.0,9.0,4.0,0.0,1
289,289,38160,38164,4.15089991748027,11.0,144.0,13.0,0.0,1
1670,1670,141161,31892,0.31066746727980604,1.0,858.0,78.0,0.0,0
43,43,43877,43882,3.24122574611399,11.0,276.0,24.0,0.0,1
1085,1085,39593,39603,4.61144383489809,12.0,182.0,15.0,0.0,1
945,945,38160,38168,4.192655761639871,11.0,192.0,17.0,0.0,1
18,18,196074,31891,0.0,0.0,198.0,69.0,0.0,0
253,253,34166,34169,2.16404256133344,3.0,16.0,5.0,1.0,1
