,Unnamed: 0,node1,node2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,similarity,label
2094,2094,100456,31892,0.169494474237384,1.0,5214.0,144.0,0.0,0
5809,5809,38669,31892,0.0,0.0,15246.0,297.0,0.0,0
2812,2812,49313,52553,1.2411741859336298,3.0,295.0,61.0,0.0,1
5619,5619,58573,31892,0.0,0.0,198.0,69.0,0.0,0
5171,5171,196510,31892,0.0,0.0,792.0,78.0,0.0,0
388,388,61343,61346,3.26385474269494,8.0,81.0,10.0,0.0,1
4164,4164,77447,77449,2.3856434034484,7.0,240.0,24.0,0.0,1
1239,1239,47046,47048,2.50735008394748,5.0,144.0,25.0,0.0,1
3638,3638,229101,31892,0.0,0.0,858.0,79.0,0.0,0
6011,6011,233060,31907,0.30010162850041305,1.0,114.0,24.0,0.0,0
671,671,44829,65536,6.61941451680059,23.0,1152.0,49.0,0.0,1
2465,2465,134448,31892,0.0,0.0,858.0,79.0,0.0,0
3317,3317,181366,31892,0.0,0.0,2706.0,107.0,0.0,0
639,639,170199,31892,0.294014103795206,1.0,1452.0,87.0,0.0,0
1428,1428,243051,31892,0.531245729312505,2.0,528.0,72.0,0.0,0
344,344,220418,31891,0.0,0.0,21.0,10.0,0.0,0
2758,2758,128697,31892,0.233075271708509,1.0,594.0,74.0,0.0,0
192,192,81619,31892,0.0,0.0,726.0,77.0,0.0,0
5947,5947,99407,31892,0.169494474237384,1.0,2442.0,102.0,0.0,0
625,625,260732,31892,0.0,0.0,330.0,71.0,0.0,0
2967,2967,142627,31892,0.0,0.0,1650.0,91.0,0.0,0
5512,5512,117984,31892,0.0,0.0,2376.0,102.0,0.0,0
988,988,71428,71431,2.64460973408961,7.0,64.0,9.0,0.0,1
176,176,58567,58568,4.340366800429,13.0,196.0,15.0,1.0,1
2721,2721,46089,46093,8.57610573168941,26.0,5282.0,151.0,0.0,1
5941,5941,40213,31892,0.0,0.0,858.0,79.0,0.0,0
5832,5832,53976,79319,7.9168201767436095,27.0,812.0,30.0,0.0,1
1135,1135,65569,66083,5.238319658157558,16.0,1075.0,52.0,0.0,1
428,428,79238,31907,0.0,0.0,266.0,33.0,0.0,0
420,420,145766,31891,0.0,0.0,12.0,7.0,0.0,0
1918,1918,45723,31892,0.0,0.0,264.0,70.0,0.0,0
4629,4629,75604,75609,9.55757813944249,36.0,1369.0,38.0,0.0,1
5306,5306,141761,31892,0.0,0.0,1386.0,87.0,0.0,0
2589,2589,63370,31892,0.0,0.0,462.0,73.0,0.0,0
4638,4638,53381,53382,7.99929775009751,22.0,1219.0,54.0,0.0,1
5081,5081,34749,52545,4.4316318826049805,8.0,735.0,48.0,0.0,1
2851,2851,98342,31892,0.0,0.0,2838.0,109.0,0.0,0
185,185,38816,73243,3.27308069862144,7.0,330.0,36.0,0.0,1
4029,4029,75601,31892,0.0,0.0,3366.0,117.0,0.0,0
695,695,275591,31892,0.0,0.0,528.0,74.0,0.0,0
5298,5298,67736,67737,3.9081409135098304,10.0,121.0,12.0,0.0,1
4412,4412,81819,31892,0.232338493574117,1.0,660.0,75.0,0.0,0
3435,3435,118080,31891,0.0,0.0,117.0,42.0,0.0,0
1761,1761,268201,31892,0.0,0.0,198.0,69.0,0.0,0
4039,4039,41933,41936,2.44245430355646,6.0,217.0,32.0,0.0,1
5088,5088,98335,31892,0.0,0.0,1914.0,95.0,0.0,0
4526,4526,52545,79863,1.7325901356483102,4.0,175.0,36.0,0.0,1
2390,2390,66784,66788,3.2349415885109902,10.0,121.0,12.0,1.0,1
2962,2962,46792,46793,1.07973370086422,2.0,9.0,4.0,0.0,1
4178,4178,195032,31892,0.169494474237384,1.0,528.0,73.0,0.0,0
4592,4592,94573,31892,0.0,0.0,1122.0,83.0,0.0,0
1866,1866,180794,31892,0.0,0.0,1584.0,90.0,0.0,0
5624,5624,171315,31892,0.24524606180983,1.0,792.0,77.0,0.0,0
3879,3879,72444,72448,3.94260274015703,12.0,169.0,14.0,0.0,1
6090,6090,40721,63587,5.10942625667525,17.0,2464.0,83.0,0.0,1
3529,3529,98348,31892,0.0,0.0,6402.0,163.0,0.0,0
3325,3325,69516,69522,2.7905531327562403,5.0,114.0,20.0,0.0,1
4483,4483,145763,31891,0.0,0.0,12.0,7.0,0.0,0
4617,4617,54500,54509,4.4019607840847,14.0,225.0,16.0,1.0,1
6274,6274,100577,31892,0.0,0.0,1056.0,82.0,0.0,0
2496,2496,44990,67560,1.997337630116,7.0,2923.0,109.0,0.0,1
5988,5988,184912,31891,0.0,0.0,24.0,11.0,0.0,0
4085,4085,104011,31892,1.09480540890609,4.0,1188.0,80.0,0.0,0
4807,4807,185715,31892,0.0,0.0,1056.0,82.0,0.0,0
447,447,117998,31892,0.0,0.0,2376.0,102.0,0.0,0
1514,1514,157861,31892,0.0,0.0,924.0,80.0,0.0,0
2961,2961,191449,31892,0.0,0.0,594.0,75.0,0.0,0
1940,1940,47022,47025,2.4535939339996498,5.0,36.0,7.0,0.0,1
439,439,58331,31892,0.0,0.0,2508.0,104.0,0.0,0
3905,3905,226372,31892,0.0,0.0,594.0,75.0,0.0,0
5363,5363,35547,69994,3.93722415403597,10.0,121.0,12.0,1.0,1
1687,1687,38229,38235,1.95659338325871,3.0,16.0,5.0,1.0,1
6052,6052,88448,31892,0.0,0.0,990.0,81.0,0.0,0
2802,2802,58436,58442,4.9483667953159,14.0,225.0,16.0,0.0,1
5728,5728,124273,31907,0.0,0.0,171.0,28.0,0.0,0
84,84,257250,31892,0.0,0.0,594.0,75.0,0.0,0
2804,2804,44799,31907,0.267546386419054,1.0,190.0,28.0,0.0,0
1644,1644,165656,31892,0.0,0.0,594.0,75.0,0.0,0
2903,2903,56127,56128,7.67418625944327,22.0,1173.0,52.0,0.0,1
2805,2805,78229,78230,1.72998746388657,4.0,35.0,8.0,0.0,1
5975,5975,43020,31891,0.0,0.0,27.0,12.0,0.0,0
1971,1971,73111,31892,0.0,0.0,3366.0,117.0,0.0,0
5068,5068,235357,31892,0.239556115747019,1.0,924.0,79.0,0.0,0
1185,1185,64259,80809,9.30314186250954,35.0,2232.0,63.0,0.0,1
2640,2640,46090,46094,3.68848968258757,11.0,264.0,23.0,0.0,1
1578,1578,173625,31892,0.0,0.0,726.0,77.0,0.0,0
1856,1856,41932,51132,4.84273482243327,15.0,644.0,36.0,0.0,1
5510,5510,59226,59231,2.48533973823845,4.0,30.0,7.0,0.0,1
638,638,50986,50990,4.5370418628755305,12.0,442.0,35.0,0.0,1
3979,3979,98347,31892,0.0,0.0,1914.0,95.0,0.0,0
5634,5634,62623,31892,0.0,0.0,2970.0,111.0,0.0,0
4742,4742,43068,43071,1.9292771520620504,5.0,48.0,9.0,0.8426966292134829,1
2100,2100,209293,31891,0.0,0.0,33.0,14.0,0.0,0
281,281,102282,31892,0.0,0.0,858.0,79.0,0.0,0
3094,3094,62502,62507,3.2365562730218103,8.0,266.0,25.0,0.0,1
5540,5540,178530,31907,0.0,0.0,418.0,41.0,0.0,0
4258,4258,61197,31892,0.0,0.0,594.0,75.0,0.0,0
1867,1867,77300,77302,2.5236491824249505,5.0,36.0,7.0,0.0,1
2274,2274,41833,51240,3.58331566830395,9.0,1386.0,78.0,0.0,1
3886,3886,40012,62484,4.00426588593633,11.0,1050.0,74.0,0.0,1
5570,5570,72859,72863,2.9671567851355696,7.0,80.0,11.0,0.0,1
217,217,63364,31892,0.233075271708509,1.0,1122.0,82.0,0.0,0
4378,4378,198073,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
4090,4090,35814,75595,10.3931281748902,36.0,23256.0,269.0,0.0,1
5793,5793,178961,31891,0.0,0.0,48.0,19.0,0.0,0
6103,6103,42079,59132,6.6241298708393215,22.0,4830.0,211.0,0.0,1
5140,5140,98304,31892,0.0,0.0,2772.0,108.0,0.0,0
709,709,71054,71057,1.82047845325367,2.0,9.0,4.0,1.0,1
1406,1406,151919,31892,0.0,0.0,528.0,74.0,0.0,0
5476,5476,80331,80337,2.16404256133344,3.0,16.0,5.0,1.0,1
5950,5950,67487,67488,5.63313719997936,12.0,169.0,14.0,1.0,1
6177,6177,43019,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
4140,4140,46634,46641,2.5236491824249505,5.0,384.0,65.0,0.0,1
2577,2577,198923,31892,0.169494474237384,1.0,660.0,75.0,0.0,0
3385,3385,77887,77890,2.48533973823845,4.0,25.0,6.0,0.0,1
4989,4989,185276,31892,0.0,0.0,726.0,77.0,0.0,0
3977,3977,126146,31892,0.0,0.0,1452.0,88.0,0.0,0
1845,1845,67056,67089,10.8210390119624,41.0,1890.0,46.0,0.0,1
2401,2401,117985,31892,0.0,0.0,2376.0,102.0,0.0,0
3382,3382,43951,67748,0.455119613313419,1.0,1392.0,76.0,0.0,1
526,526,105945,31892,0.0,0.0,792.0,78.0,0.0,0
5033,5033,74630,75890,3.9376457164264704,11.0,814.0,48.0,0.0,1
5454,5454,75584,75605,9.565233524786963,36.0,1517.0,42.0,0.0,1
537,537,38447,63023,7.26756202620278,27.0,12045.0,371.0,0.0,1
3851,3851,74633,74635,4.41947052338371,11.0,144.0,13.0,1.0,1
3918,3918,62702,63384,2.4563926243863703,9.0,1343.0,87.0,0.0,1
3342,3342,212217,31892,0.233075271708509,1.0,1782.0,92.0,0.0,0
3751,3751,37887,66609,3.36926956101376,8.0,1164.0,101.0,0.0,1
2794,2794,124187,31892,0.0,0.0,264.0,70.0,0.0,0
4349,4349,50850,57199,3.97241287884779,11.0,667.0,41.0,0.0,1
4770,4770,95621,31892,0.0,0.0,1056.0,82.0,0.0,0
5831,5831,41209,41220,5.67012554477531,18.0,361.0,20.0,0.0,1
3577,3577,49735,31892,0.169494474237384,1.0,3366.0,116.0,0.0,0
466,466,33055,33056,0.32845873875305104,1.0,4.0,3.0,1.0,1
1605,1605,67084,67095,10.8161899365572,41.0,1764.0,43.0,0.0,1
6015,6015,226482,31892,0.0,0.0,990.0,81.0,0.0,0
5667,5667,250703,31892,0.169494474237384,1.0,924.0,79.0,0.0,0
102,102,60810,31892,0.232338493574117,1.0,594.0,74.0,0.0,0
4521,4521,66037,31892,1.09480540890609,4.0,1056.0,78.0,0.0,0
4035,4035,269507,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
5035,5035,35132,65566,2.49395813107263,9.0,6545.0,153.0,0.0,1
4136,4136,237558,31892,0.0,0.0,132.0,68.0,0.0,0
900,900,240866,31892,0.0,0.0,660.0,76.0,0.0,0
5914,5914,128687,31891,0.0,0.0,27.0,12.0,0.0,0
2807,2807,40917,49470,0.434304687727914,2.0,1700.0,82.0,0.0,1
1752,1752,106229,31892,0.233075271708509,1.0,1650.0,90.0,0.0,0
6020,6020,61609,31892,0.169494474237384,1.0,4554.0,134.0,0.0,0
5334,5334,228013,31892,0.0,0.0,198.0,69.0,0.0,0
4960,4960,35552,67996,4.02044834476488,10.0,220.0,21.0,0.0,1
5017,5017,239190,31892,0.0,0.0,726.0,77.0,0.0,0
4438,4438,67066,67086,10.8254185561689,41.0,2016.0,49.0,0.0,1
744,744,79865,79869,4.08071260878052,11.0,144.0,13.0,0.0,1
3177,3177,53139,53146,4.77252044437597,14.0,594.0,35.0,0.0,1
2616,2616,49558,31892,0.0,0.0,330.0,71.0,0.0,0
5166,5166,77231,77233,3.83502961544825,9.0,100.0,11.0,0.0,1
6129,6129,160344,31892,0.0,0.0,1122.0,83.0,0.0,0
2447,2447,246794,31892,0.0,0.0,1386.0,87.0,0.0,0
550,550,72897,31891,0.0,0.0,21.0,10.0,0.0,0
4593,4593,183437,31891,0.0,0.0,51.0,20.0,0.0,0
2247,2247,60117,60119,1.87698952279222,3.0,40.0,11.0,0.0,1
2172,2172,214438,31892,0.0,0.0,792.0,78.0,0.0,0
6173,6173,236347,31892,0.169494474237384,1.0,792.0,77.0,0.0,0
5097,5097,42457,42458,1.82047845325367,2.0,9.0,4.0,0.0,1
3523,3523,41786,41787,3.3662884287409103,7.0,64.0,9.0,0.0,1
2970,2970,74632,74637,3.45165388552846,9.0,100.0,11.0,0.0,1
30,30,67051,31892,0.0,0.0,1320.0,86.0,0.0,0
5724,5724,162091,31892,0.0,0.0,396.0,72.0,0.0,0
5871,5871,66292,70925,1.7307305742979602,5.0,418.0,44.0,0.0,1
820,820,68767,68770,1.82047845325367,2.0,9.0,4.0,0.0,1
2973,2973,243053,31891,0.0,0.0,39.0,16.0,0.0,0
3762,3762,49184,49185,2.16404256133344,3.0,16.0,5.0,0.0,1
5935,5935,80384,80386,3.22532308110915,8.0,81.0,10.0,0.0,1
4700,4700,106243,31892,0.233075271708509,1.0,3168.0,113.0,0.0,0
2816,2816,34466,69159,3.60545729929428,10.0,6765.0,616.0,0.0,1
5201,5201,38159,38167,4.27206310779939,11.0,420.0,36.0,0.0,1
5200,5200,249429,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
5003,5003,67065,67072,10.8273961418172,41.0,2070.0,50.0,0.0,1
3683,3683,250709,31892,0.169494474237384,1.0,924.0,79.0,0.0,0
1078,1078,128020,31891,0.0,0.0,27.0,12.0,0.0,0
4134,4134,191132,31892,0.0,0.0,1188.0,84.0,0.0,0
5111,5111,65857,65868,6.963381352654671,22.0,529.0,24.0,0.0,1
5536,5536,79189,79190,5.15419025607509,15.0,320.0,21.0,0.0,1
3077,3077,83319,31891,0.267546386419054,1.0,45.0,17.0,0.0,0
2155,2155,67059,67095,10.8210390119624,41.0,1890.0,46.0,0.0,1
4080,4080,210409,31892,0.0,0.0,396.0,72.0,0.0,0
6249,6249,65636,31892,0.0,0.0,198.0,69.0,0.0,0
2395,2395,67068,67073,10.8210390119624,41.0,1890.0,46.0,0.0,1
1598,1598,66074,31892,0.0,0.0,1122.0,83.0,0.0,0
27,27,66027,66033,6.24861236854336,20.0,882.0,43.0,0.0,1
1546,1546,218202,31892,0.0,0.0,990.0,81.0,0.0,0
6278,6278,65858,65864,7.01643775588362,22.0,989.0,44.0,0.0,1
3472,3472,117965,31892,0.0,0.0,2376.0,102.0,0.0,0
3125,3125,62068,62071,2.7905531327562403,5.0,36.0,7.0,0.0,1
4321,4321,39748,39751,4.45671786674266,12.0,169.0,14.0,0.0,1
201,201,38355,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
6174,6174,43741,43742,1.82047845325367,2.0,48.0,17.0,0.0,1
4375,4375,68240,68243,3.5835247929572795,9.0,100.0,11.0,0.0,1
1453,1453,46989,46990,2.16404256133344,3.0,16.0,5.0,0.0,1
5706,5706,34431,63353,3.8994688420859,8.0,180.0,21.0,0.364985163204748,1
2398,2398,209375,31892,0.0,0.0,594.0,75.0,0.0,0
5812,5812,238501,31891,0.0,0.0,42.0,17.0,0.0,0
3695,3695,66700,31907,0.0,0.0,513.0,46.0,0.0,0
4238,4238,42188,42192,2.94500746469567,6.0,63.0,10.0,0.0,1
1732,1732,60982,60985,2.8678967829276605,7.0,64.0,9.0,1.0,1
1518,1518,75356,75360,2.16404256133344,3.0,16.0,5.0,1.0,1
569,569,69460,69463,3.26317349414264,3.0,32.0,9.0,1.0,1
751,751,201040,31892,0.0,0.0,396.0,72.0,0.0,0
3950,3950,57016,57018,1.5734722507909298,3.0,24.0,7.0,0.548022598870056,1
173,173,257649,31892,0.0,0.0,330.0,71.0,0.0,0
1807,1807,45564,61344,3.4377079419456296,8.0,315.0,36.0,0.0,1
3913,3913,90329,31892,0.0,0.0,462.0,73.0,0.0,0
2166,2166,36713,66168,2.16404256133344,3.0,56.0,15.0,0.0,1
5839,5839,80517,31892,0.0,0.0,594.0,75.0,0.0,0
3060,3060,37881,41652,2.18115221347592,3.0,2397.0,95.0,0.0,1
3626,3626,56901,56902,1.5902469460179298,4.0,561.0,46.0,0.0,1
4603,4603,56221,56232,3.79787130837469,9.0,100.0,11.0,1.0,1
101,101,43023,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
5080,5080,54835,31892,0.0,0.0,8184.0,190.0,0.0,0
2279,2279,67055,67060,11.884756458961801,44.0,2025.0,46.0,0.0,1
3749,3749,170603,31892,0.0,0.0,924.0,80.0,0.0,0
1436,1436,70435,70448,4.414167289069732,11.0,156.0,14.0,0.0,1
2874,2874,45326,31892,0.0,0.0,1188.0,84.0,0.0,0
5820,5820,166550,31892,0.0,0.0,858.0,79.0,0.0,0
839,839,80364,80374,2.48533973823845,4.0,25.0,6.0,1.0,1
2457,2457,40196,56996,2.986524103273,6.0,161.0,24.0,0.0,1
352,352,76629,76630,1.87698952279222,3.0,66.0,14.0,0.0,1
1313,1313,61655,61656,3.3662884287409103,7.0,64.0,9.0,0.0,1
129,129,167591,31892,0.0,0.0,528.0,74.0,0.0,0
673,673,128021,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
5026,5026,134750,31892,0.0,0.0,594.0,75.0,0.0,0
5945,5945,62505,62511,9.72587943275643,24.0,625.0,26.0,1.0,1
4051,4051,63598,63602,7.61997519077991,27.0,1792.0,65.0,0.0,1
365,365,72337,72341,3.7381541233978,10.0,121.0,12.0,0.0,1
424,424,52552,63702,7.275746982325151,23.0,3686.0,112.0,0.0,1
145,145,175449,31892,0.0,0.0,792.0,78.0,0.0,0
1262,1262,53599,53610,4.414167289069732,11.0,468.0,40.0,0.0,1
249,249,266424,31892,0.0,0.0,660.0,76.0,0.0,0
2250,2250,56817,56818,12.0587197462849,36.0,1813.0,50.0,0.6295224312590451,1
4419,4419,57163,57167,3.3662884287409103,7.0,64.0,9.0,0.0,1
6072,6072,92885,31892,0.0,0.0,198.0,69.0,0.0,0
1622,1622,67243,31892,0.0,0.0,1848.0,94.0,0.0,0
1525,1525,34466,65528,6.722008393553951,23.0,14760.0,616.0,0.0,1
1745,1745,53995,31892,0.0,0.0,5280.0,146.0,0.0,0
3846,3846,57139,73872,4.6281735843683,13.0,812.0,59.0,0.0,1
4427,4427,59133,73512,9.283879168879881,36.0,1369.0,38.0,0.0,1
2057,2057,178959,31892,0.169494474237384,1.0,198.0,68.0,0.0,0
3205,3205,57364,65571,3.71109253621178,12.0,1170.0,71.0,0.0,1
3740,3740,64279,64283,2.29240293564015,5.0,540.0,42.0,0.0,1
503,503,246786,31892,0.0,0.0,660.0,76.0,0.0,0
5612,5612,69690,74937,2.7714393723068302,8.0,1152.0,74.0,0.0,1
40,40,48292,31907,0.267546386419054,1.0,95.0,23.0,0.0,0
4,4,46447,46449,5.33980565349738,12.0,390.0,31.0,0.0,1
715,715,243051,31891,0.0,0.0,24.0,11.0,0.0,0
5639,5639,110677,31892,0.0,0.0,3498.0,119.0,0.0,0
5421,5421,37601,43151,4.77264478321576,15.0,874.0,46.0,0.0,1
5795,5795,48216,48219,3.57739548461192,10.0,187.0,18.0,0.0,1
2664,2664,54417,72306,6.264341791244742,20.0,798.0,39.0,0.0,1
1654,1654,79600,31892,0.169494474237384,1.0,1584.0,89.0,0.0,0
2771,2771,138141,31892,0.0,0.0,1056.0,82.0,0.0,0
1076,1076,56768,56770,3.17469056212469,7.0,64.0,9.0,0.0,1
6226,6226,69891,69895,3.13620489206917,9.0,224.0,21.0,0.0,1
5992,5992,264373,31892,0.0,0.0,924.0,80.0,0.0,0
3718,3718,274244,31891,0.0,0.0,57.0,22.0,0.0,0
2982,2982,109833,31892,0.169494474237384,1.0,3432.0,117.0,0.0,0
4602,4602,51827,53168,2.5491358703414,7.0,713.0,47.0,0.0,1
5514,5514,201493,31892,0.0,0.0,792.0,78.0,0.0,0
3586,3586,99409,31892,0.0,0.0,462.0,73.0,0.0,0
5497,5497,56558,56561,4.06794950326234,10.0,722.0,47.0,0.0,1
2976,2976,38532,77624,1.71964305730588,4.0,90.0,15.0,0.448179271708684,1
1852,1852,201492,31892,0.0,0.0,660.0,76.0,0.0,0
3672,3672,128483,31892,0.0,0.0,2640.0,106.0,0.0,0
2063,2063,41507,31891,0.0,0.0,57.0,22.0,0.0,0
4826,4826,49136,31892,0.169494474237384,1.0,4752.0,137.0,0.0,0
5503,5503,63261,63262,3.3662884287409103,7.0,64.0,9.0,0.0,1
1237,1237,176396,31891,0.23868315209103,1.0,36.0,14.0,0.0,0
2128,2128,64990,64993,4.16251915686632,12.0,221.0,18.0,0.0,1
2604,2604,98322,31892,0.0,0.0,2112.0,98.0,0.0,0
1862,1862,194388,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
5175,5175,46790,31891,0.0,0.0,9.0,6.0,0.0,0
4834,4834,44829,65525,6.64807282974204,23.0,1584.0,58.0,0.0,1
4825,4825,83295,31907,0.563143377714551,2.0,285.0,32.0,0.0,0
4689,4689,211715,31892,0.0,0.0,1188.0,84.0,0.0,0
1392,1392,100584,31892,0.0,0.0,1056.0,82.0,0.0,0
2672,2672,64988,64993,4.20480781345128,12.0,325.0,26.0,0.0,1
6029,6029,128695,31891,0.0,0.0,27.0,12.0,0.0,0
3745,3745,177583,31892,0.0,0.0,1188.0,84.0,0.0,0
2712,2712,65562,31892,0.0,0.0,858.0,79.0,0.0,0
92,92,75593,75602,9.55757813944249,36.0,1369.0,38.0,0.0,1
4610,4610,56451,56457,4.90734328711513,15.0,256.0,17.0,0.0,1
5654,5654,74629,74636,3.45165388552846,9.0,100.0,11.0,1.0,1
3298,3298,73543,79878,11.9813272316574,47.0,4260.0,84.0,0.0,1
4886,4886,67059,67071,10.8210390119624,41.0,1890.0,46.0,0.0,1
5243,5243,74013,74022,3.60718905737862,9.0,100.0,11.0,1.0,1
1624,1624,78825,78826,1.49304649789518,3.0,72.0,19.0,0.0,1
414,414,240506,31907,0.259730302172272,1.0,266.0,32.0,0.0,0
271,271,213277,31892,0.0,0.0,396.0,72.0,0.0,0
4711,4711,56813,68261,5.8654727349103615,20.0,1519.0,60.0,0.0,1
5916,5916,173177,31892,0.0,0.0,1584.0,90.0,0.0,0
5714,5714,88111,31892,0.0,0.0,1716.0,92.0,0.0,0
444,444,46681,46686,4.74952304115261,13.0,196.0,15.0,0.0,1
5808,5808,134449,31892,0.0,0.0,858.0,79.0,0.0,0
1039,1039,45664,31891,0.267546386419054,1.0,72.0,26.0,0.0,0
3659,3659,67084,67094,10.8363983760262,41.0,2394.0,58.0,0.0,1
47,47,78973,78976,1.81115500955349,4.0,25.0,6.0,1.0,1
3705,3705,57473,57477,2.3444617375636603,5.0,36.0,7.0,0.0,1
4957,4957,35306,41652,4.98837555819132,10.0,2021.0,80.0,0.0,1
734,734,169084,31892,0.0,0.0,594.0,75.0,0.0,0
4768,4768,72301,31891,0.0,0.0,147.0,52.0,0.0,0
5009,5009,67717,68151,3.48791291345486,9.0,437.0,33.0,0.0,1
2966,2966,50777,54509,4.44277141840051,14.0,315.0,22.0,0.0,1
4575,4575,73311,73318,12.851468977706599,39.0,1600.0,41.0,1.0,1
2596,2596,71139,31892,0.0,0.0,330.0,71.0,0.0,0
3116,3116,57022,31892,0.0,0.0,1914.0,95.0,0.0,0
4712,4712,183440,31892,0.477584555383948,2.0,1122.0,81.0,0.0,0
2869,2869,51923,73514,9.341346700739392,36.0,3318.0,85.0,0.0,1
3709,3709,222723,31892,0.0,0.0,726.0,77.0,0.0,0
1841,1841,70973,31892,0.232338493574117,1.0,1452.0,87.0,0.0,0
3684,3684,66793,77146,2.22570139144148,7.0,1157.0,95.0,0.0,1
4437,4437,50632,70014,3.39693510833295,9.0,370.0,38.0,0.0,1
1492,1492,56460,69448,1.7726436368595502,4.0,793.0,70.0,0.0,1
5458,5458,79666,79668,2.16404256133344,3.0,16.0,5.0,1.0,1
2861,2861,81878,31892,0.0,0.0,3234.0,115.0,0.0,0
5058,5058,98313,31892,0.0,0.0,3498.0,119.0,0.0,0
4041,4041,114489,31892,0.0,0.0,792.0,78.0,0.0,0
345,345,41830,41831,5.55879699412066,17.0,324.0,19.0,0.0,1
4487,4487,73097,73099,1.69062387893973,5.0,36.0,7.0,1.0,1
5245,5245,48508,78470,1.44269504088896,1.0,847.0,87.0,0.0,1
3149,3149,48170,31892,0.0,0.0,2178.0,99.0,0.0,0
2132,2132,115811,31892,0.0,0.0,2244.0,100.0,0.0,0
91,91,243052,31892,0.531245729312505,2.0,528.0,72.0,0.0,0
4835,4835,67737,67741,3.9081409135098304,10.0,121.0,12.0,0.0,1
2719,2719,131193,31907,0.0,0.0,209.0,30.0,0.0,0
3585,3585,186123,31892,0.0,0.0,594.0,75.0,0.0,0
1517,1517,44157,44159,5.1505779401878495,15.0,256.0,17.0,0.0,1
3818,3818,213311,31892,0.0,0.0,2376.0,102.0,0.0,0
3916,3916,49389,69279,2.9154679681099505,6.0,49.0,8.0,1.0,1
654,654,43667,43672,3.2191411430217003,8.0,81.0,10.0,0.0,1
1502,1502,57846,57850,3.3356629141016603,10.0,121.0,12.0,0.0,1
2142,2142,63588,63603,7.59772705324754,27.0,1260.0,46.0,0.0,1
4788,4788,78792,78795,3.02461132516217,6.0,63.0,10.0,0.0,1
4400,4400,43023,31891,0.0,0.0,27.0,12.0,0.0,0
937,937,141162,31892,0.31066746727980604,1.0,858.0,78.0,0.0,0
5148,5148,47579,47581,0.0,0.0,7.0,8.0,0.39449541284403705,1
497,497,43148,48007,5.56995154816586,19.0,1740.0,88.0,0.0,1
5076,5076,60129,60130,2.7905531327562403,5.0,36.0,7.0,0.0,1
4127,4127,69448,69449,0.983885930443524,3.0,52.0,14.0,0.605128205128205,1
5644,5644,67786,67788,6.209810768091179,19.0,1750.0,66.0,0.0,1
346,346,56446,56455,4.96108937090724,15.0,416.0,27.0,0.0,1
3985,3985,68605,68606,1.44269504088896,1.0,12.0,7.0,1.0,1
3390,3390,257522,31892,0.0,0.0,1188.0,84.0,0.0,0
2379,2379,70967,31892,0.232338493574117,1.0,528.0,73.0,0.0,0
2998,2998,41827,41838,5.58584426147805,17.0,414.0,24.0,0.0,1
2499,2499,46928,60198,4.40902611338604,10.0,198.0,19.0,0.78343949044586,1
1342,1342,60811,31892,0.232338493574117,1.0,594.0,74.0,0.0,0
1241,1241,55881,55884,4.07503401953969,11.0,288.0,25.0,0.0,1
1964,1964,47870,31907,0.0,0.0,1843.0,116.0,0.0,0
4732,4732,201494,31892,0.0,0.0,792.0,78.0,0.0,0
6156,6156,45664,31892,1.6213178847786498,6.0,1584.0,84.0,0.0,0
3691,3691,74638,75882,7.41013725928147,19.0,660.0,34.0,0.0,1
3768,3768,46877,46878,3.3662884287409103,7.0,64.0,9.0,1.0,1
4369,4369,42698,59081,3.30503985768827,11.0,6642.0,166.0,0.0,1
3239,3239,162154,31891,0.0,0.0,21.0,10.0,0.0,0
5843,5843,95752,31892,0.0,0.0,264.0,70.0,0.0,0
4083,4083,252153,31907,0.0,0.0,133.0,26.0,0.0,0
2305,2305,242809,31892,0.0,0.0,1056.0,82.0,0.0,0
5376,5376,45333,55316,2.60171187927384,5.0,570.0,48.0,0.0,1
4615,4615,72301,72494,3.5773660870784902,9.0,1029.0,61.0,0.0,1
658,658,67060,67090,10.8210390119624,41.0,1890.0,46.0,0.0,1
5684,5684,68397,68400,1.82047845325367,2.0,69.0,24.0,0.0,1
476,476,31942,79609,6.8943412912317,22.0,529.0,24.0,0.0,1
4119,4119,32960,32973,5.32434022085387,15.0,256.0,17.0,0.0,1
2859,2859,58335,58336,2.74093010982188,7.0,1560.0,135.0,0.0,1
2392,2392,55885,31892,0.0,0.0,792.0,78.0,0.0,0
1121,1121,60699,31892,0.0,0.0,462.0,73.0,0.0,0
4022,4022,69801,69804,1.44269504088896,1.0,156.0,24.0,0.0,1
4245,4245,72442,75609,9.605654164312199,36.0,2923.0,80.0,0.0,1
1043,1043,53634,53637,3.3662884287409103,7.0,64.0,9.0,0.0,1
5807,5807,228503,31892,0.0,0.0,594.0,75.0,0.0,0
6269,6269,80482,80484,3.2620409525102003,7.0,64.0,9.0,0.0,1
2427,2427,40486,31892,0.0,0.0,990.0,81.0,0.0,0
