,Unnamed: 0,node1,node2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,similarity,label
10669,10669,98683,98694,13.77795124667,44.0,2025.0,46.0,0.833333333333333,1
1256,1256,54831,108621,5.43735353893223,18.0,5810.0,135.0,0.0,1
4122,4122,217654,32123,0.0,0.0,288.0,34.0,0.0,0
4288,4288,54492,89911,1.89953171755087,5.0,902.0,88.0,0.0,1
1470,1470,76090,32390,0.0,0.0,72.0,22.0,0.0,0
3663,3663,41275,88967,5.54977004068406,19.0,1624.0,66.0,0.0,1
7168,7168,237735,31892,0.0,0.0,924.0,80.0,0.0,0
11510,11510,105707,105710,9.349539829410539,35.0,1296.0,37.0,0.0,1
7020,7020,262842,31908,0.0,0.0,228.0,31.0,0.0,0
6972,6972,186736,31930,0.3692693730688549,1.0,286.0,36.0,0.0,0
725,725,42867,42884,7.25731535758832,24.0,625.0,26.0,0.0,1
1206,1206,59544,59547,1.07234694683304,3.0,60.0,16.0,0.577777777777778,1
249,249,99428,99431,4.72949305216405,13.0,196.0,15.0,0.0,1
4960,4960,78826,81199,1.44269504088896,1.0,126.0,24.0,0.0,1
7189,7189,56829,87608,19.5646157196052,58.0,7332.0,114.0,0.5995893223819301,1
13102,13102,43152,48008,4.4534751396582,15.0,792.0,43.0,0.0,1
362,362,65966,32275,0.0,0.0,384.0,40.0,0.0,0
11169,11169,68244,68249,5.989173077193168,14.0,225.0,16.0,0.0,1
7294,7294,175361,31891,0.0,0.0,84.0,31.0,0.0,0
2109,2109,72894,31892,0.0,0.0,462.0,73.0,0.0,0
5807,5807,41547,67595,0.281266414062728,1.0,16.0,9.0,0.551515151515152,1
3791,3791,60416,60481,2.74978488984002,7.0,232.0,30.0,0.0,1
11538,11538,277784,32390,0.0,0.0,180.0,28.0,0.0,0
3577,3577,40568,50202,3.5128142538421203,9.0,2550.0,106.0,0.0,1
2128,2128,109144,109147,1.69632034451797,5.0,108.0,19.0,0.0,1
3953,3953,130471,31892,0.0,0.0,2112.0,98.0,0.0,0
714,714,85540,85549,3.96227463117172,12.0,169.0,14.0,1.0,1
4804,4804,87764,31892,0.281266414062728,1.0,330.0,70.0,0.0,0
4727,4727,55253,32390,0.0,0.0,234.0,31.0,0.0,0
10363,10363,44876,44884,3.281615696282,8.0,162.0,19.0,0.0,1
1055,1055,64074,64076,2.9719213162306,6.0,84.0,13.0,0.0,1
2498,2498,105538,105542,12.0771484118927,47.0,2304.0,49.0,0.0,1
6833,6833,106229,106239,6.60312084197103,24.0,925.0,38.0,0.0,1
8483,8483,63177,32390,0.0,0.0,684.0,56.0,0.0,0
1324,1324,109070,109073,1.19381771867817,2.0,9.0,4.0,1.0,1
11867,11867,79627,32390,0.0,0.0,702.0,57.0,0.0,0
7299,7299,131430,32390,0.0,0.0,558.0,49.0,0.0,0
8822,8822,90065,90068,4.92600136196937,13.0,196.0,15.0,0.0,1
3037,3037,50672,32431,0.0,0.0,392.0,42.0,0.0,0
127,127,88971,32431,0.0,0.0,448.0,44.0,0.0,0
7485,7485,105720,105722,9.349539829410539,35.0,1296.0,37.0,0.0,1
1435,1435,220546,32431,0.0,0.0,84.0,31.0,0.0,0
6422,6422,35377,68035,3.3673570724097,9.0,1908.0,80.0,0.0,1
12607,12607,71207,71208,0.0,0.0,1.0,2.0,1.0,1
12736,12736,99998,100943,4.92600136196937,13.0,196.0,15.0,0.0,1
6239,6239,226479,31892,0.0,0.0,990.0,81.0,0.0,0
3368,3368,272266,32275,0.0,0.0,128.0,24.0,0.0,0
10134,10134,221082,31929,0.0,0.0,782.0,57.0,0.0,0
3986,3986,47013,60986,3.01498692919531,7.0,160.0,21.0,0.0,1
199,199,37881,32275,0.0,0.0,816.0,67.0,0.0,0
11160,11160,35825,56137,2.37533880373704,6.0,2200.0,89.0,0.0,1
655,655,105553,105574,12.0771484118927,47.0,2304.0,49.0,0.0,1
389,389,88965,88969,2.78123817554497,8.0,81.0,10.0,0.0,1
10941,10941,65567,65569,3.64088107729386,12.0,559.0,44.0,0.0,1
9741,9741,53316,72357,2.55137149510879,5.0,36.0,7.0,0.0,1
8689,8689,107685,107688,3.1842342253175,7.0,96.0,13.0,0.0,1
537,537,118816,32390,0.0,0.0,558.0,49.0,0.0,0
6729,6729,105551,105578,12.0771484118927,47.0,2304.0,49.0,0.0,1
11055,11055,54568,93760,1.46501721477686,4.0,45.0,10.0,0.0,1
11221,11221,59871,31892,0.169494474237384,1.0,1320.0,85.0,0.0,0
12421,12421,79629,101858,5.5871695442226,21.0,616.0,29.0,0.0,1
4374,4374,51448,87662,7.22720768319605,19.0,1518.0,60.0,0.0,1
11267,11267,49153,106233,6.65614011156788,24.0,2175.0,88.0,0.0,1
235,235,80817,80818,6.6760482555732406,24.0,625.0,26.0,0.0,1
3623,3623,59493,66821,2.694288109442029,8.0,486.0,55.0,0.0,1
2768,2768,38289,53121,3.36092735626254,9.0,100.0,11.0,0.0,1
11063,11063,72455,72456,5.28960141220141,12.0,1220.0,69.0,0.0,1
10129,10129,213802,31892,0.0,0.0,792.0,78.0,0.0,0
6701,6701,269709,32431,0.0,0.0,392.0,42.0,0.0,0
9535,9535,102370,102372,3.59930664368702,8.0,81.0,10.0,0.0,1
2529,2529,66068,66084,5.138388134098791,16.0,374.0,23.0,0.0,1
5968,5968,38816,99376,2.86216695179829,9.0,528.0,40.0,0.0,1
12864,12864,81612,31892,0.0,0.0,858.0,79.0,0.0,0
965,965,186784,31930,0.3692693730688549,1.0,286.0,36.0,0.0,0
877,877,59485,32431,0.237829513479358,1.0,588.0,48.0,0.0,0
1061,1061,141153,31891,0.0,0.0,39.0,16.0,0.0,0
5555,5555,49896,100283,4.84199230724228,15.0,1242.0,58.0,0.0,1
4653,4653,128694,31892,0.233075271708509,1.0,594.0,74.0,0.0,0
10202,10202,105542,105575,12.0771484118927,47.0,2304.0,49.0,0.0,1
3196,3196,67061,67071,10.8210390119624,41.0,1890.0,46.0,0.0,1
9748,9748,47128,54568,3.33106614240206,8.0,288.0,33.0,0.0,1
2009,2009,126146,31892,0.0,0.0,1452.0,88.0,0.0,0
8735,8735,111499,31892,0.0,0.0,924.0,80.0,0.0,0
7456,7456,69952,69955,4.33824456663355,12.0,286.0,23.0,0.0,1
8625,8625,62819,62946,2.6752816090344704,6.0,532.0,77.0,0.0,1
6661,6661,96092,96094,1.71378007157078,3.0,16.0,5.0,1.0,1
5317,5317,64449,32431,0.0,0.0,448.0,44.0,0.0,0
4138,4138,93275,93297,7.99444367342823,27.0,784.0,29.0,0.0,1
4597,4597,87716,87722,2.2468049699364303,5.0,48.0,9.0,1.0,1
9800,9800,85190,105556,12.0976366652206,47.0,3216.0,68.0,0.0,1
7079,7079,60415,32390,0.0,0.0,144.0,26.0,0.0,0
2520,2520,76021,32275,0.0,0.0,176.0,27.0,0.0,0
6779,6779,49896,49898,4.77966611065784,15.0,594.0,34.0,0.8478260869565221,1
7832,7832,164163,31892,0.169494474237384,1.0,726.0,76.0,0.0,0
4729,4729,271830,32390,0.183741868630683,1.0,126.0,24.0,0.0,0
2926,2926,176512,32390,0.0,0.0,180.0,28.0,0.0,0
1847,1847,40196,56456,4.949088058433572,15.0,368.0,24.0,0.0,1
7065,7065,39017,79236,4.70660088238158,14.0,300.0,21.0,0.0,1
12720,12720,85305,32431,0.0,0.0,252.0,37.0,0.0,0
2146,2146,145847,32431,0.0,0.0,252.0,37.0,0.0,0
7717,7717,92592,92600,6.33368887685296,20.0,441.0,22.0,0.0,1
9777,9777,98685,98694,9.87455270312019,33.0,1530.0,46.0,0.0,1
10039,10039,221084,31929,0.0,0.0,782.0,57.0,0.0,0
8515,8515,256086,32275,0.0,0.0,160.0,26.0,0.0,0
3844,3844,34066,96450,3.40275281259991,10.0,121.0,12.0,1.0,1
5601,5601,47591,47597,2.93016547207099,6.0,49.0,8.0,1.0,1
8139,8139,267403,32275,0.0,0.0,160.0,26.0,0.0,0
7666,7666,110047,32431,0.0,0.0,392.0,42.0,0.0,0
5679,5679,100580,32390,0.183741868630683,1.0,288.0,33.0,0.0,0
6443,6443,110227,32275,0.0,0.0,544.0,50.0,0.0,0
7117,7117,216435,31892,0.0,0.0,2376.0,102.0,0.0,0
1601,1601,105104,105111,7.118063868462699,23.0,576.0,25.0,0.0,1
4599,4599,39750,39758,4.53592164471413,12.0,325.0,26.0,0.0,1
9622,9622,40173,94241,2.34490315064182,4.0,65.0,14.0,0.0,1
5410,5410,124899,31891,0.0,0.0,24.0,11.0,0.0,0
4610,4610,243430,31892,0.0,0.0,1254.0,85.0,0.0,0
465,465,88450,31892,0.169494474237384,1.0,6798.0,168.0,0.0,0
6865,6865,95926,95932,2.3349661163590603,5.0,36.0,7.0,0.0,1
10367,10367,69956,70080,4.27188877453094,12.0,169.0,14.0,0.0,1
12671,12671,130922,32431,0.0,0.0,896.0,60.0,0.0,0
13249,13249,65865,65866,6.963381352654671,22.0,529.0,24.0,0.0,1
1780,1780,63588,63613,7.59772705324754,27.0,1260.0,46.0,0.0,1
1396,1396,84278,32275,0.0,0.0,400.0,41.0,0.0,0
1423,1423,61024,88966,2.91742879995458,8.0,207.0,24.0,1.0,1
2484,2484,124273,31907,0.0,0.0,171.0,28.0,0.0,0
5490,5490,57022,57025,4.29580563858423,15.0,1363.0,61.0,0.0,1
4482,4482,42864,42883,7.25731535758832,24.0,625.0,26.0,0.0,1
3584,3584,107397,32275,0.539584180870057,2.0,128.0,22.0,0.0,0
12669,12669,44990,65565,3.67789179442956,12.0,1027.0,80.0,0.0,1
1567,1567,44854,32275,0.0,0.0,2016.0,142.0,0.0,0
4821,4821,220417,31892,0.233075271708509,1.0,660.0,75.0,0.0,0
3216,3216,39751,39752,4.45671786674266,12.0,169.0,14.0,0.0,1
981,981,64859,98689,2.2117746699219,5.0,600.0,50.0,0.0,1
3793,3793,73075,82603,5.261609747597468,19.0,6489.0,147.0,0.0,1
12859,12859,48627,109468,5.61211169268394,14.0,225.0,16.0,0.0,1
1259,1259,59412,31892,0.0,0.0,1122.0,83.0,0.0,0
9584,9584,176460,31892,0.0,0.0,528.0,74.0,0.0,0
9486,9486,88724,88734,8.52640901006098,29.0,900.0,31.0,0.0,1
3439,3439,81272,81273,3.90865033712927,9.0,100.0,11.0,0.0,1
4958,4958,116892,32275,0.0,0.0,672.0,58.0,0.0,0
11784,11784,105275,105285,4.5964469517107895,13.0,196.0,15.0,0.0,1
6681,6681,188427,32431,0.0,0.0,112.0,32.0,0.0,0
4010,4010,178787,31930,0.0,0.0,442.0,43.0,0.0,0
2415,2415,56125,56131,4.9829616658830895,15.0,368.0,24.0,0.0,1
12782,12782,94662,98339,7.69310313042068,28.0,3276.0,95.0,0.0,1
12002,12002,181361,32431,0.0,0.0,1400.0,78.0,0.0,0
7773,7773,80796,32431,0.0,0.0,476.0,45.0,0.0,0
8204,8204,94528,32431,0.0,0.0,448.0,44.0,0.0,0
2629,2629,51827,53168,2.5491358703414,7.0,713.0,47.0,0.0,1
13040,13040,98368,98372,6.299754288735981,19.0,400.0,21.0,0.0,1
11943,11943,72308,72312,6.21079063023418,20.0,441.0,22.0,0.0,1
12011,12011,46089,94958,9.41840096347284,34.0,4865.0,140.0,0.0,1
8223,8223,83320,31891,0.267546386419054,1.0,45.0,17.0,0.0,0
10190,10190,77815,102232,1.9064954121468505,4.0,50.0,11.0,0.0,1
2674,2674,243053,31892,0.531245729312505,2.0,858.0,77.0,0.0,0
8682,8682,237981,31892,0.0,0.0,462.0,73.0,0.0,0
10502,10502,60807,92651,4.91037625900995,16.0,1554.0,79.0,0.0,1
962,962,74019,32431,0.345976256261194,1.0,280.0,37.0,0.0,0
4835,4835,82373,82391,7.8579433306636925,26.0,729.0,28.0,0.0,1
10893,10893,44816,94304,4.39030831219683,12.0,169.0,14.0,1.0,1
1977,1977,66197,66200,2.34490315064182,4.0,25.0,6.0,0.0,1
1943,1943,65865,65871,6.963381352654671,22.0,529.0,24.0,0.0,1
9021,9021,79546,32275,0.0,0.0,304.0,35.0,0.0,0
4926,4926,47047,72337,3.88027893707955,10.0,418.0,39.0,0.0,1
577,577,91420,91422,2.48533973823845,4.0,25.0,6.0,0.0,1
1280,1280,106221,31891,0.0,0.0,111.0,40.0,0.0,0
9418,9418,74638,75890,8.81197216866152,22.0,1221.0,48.0,0.6579710144927541,1
734,734,75581,75613,9.55757813944249,36.0,1369.0,38.0,0.0,1
5886,5886,98332,98333,7.632795484366749,28.0,1287.0,44.0,0.0,1
4652,4652,45759,101205,2.48533973823845,4.0,265.0,54.0,0.0,1
5010,5010,85889,32431,0.237829513479358,1.0,224.0,35.0,0.0,0
1149,1149,93610,32275,0.0,0.0,480.0,46.0,0.0,0
1417,1417,73297,73300,1.42413756899659,2.0,9.0,4.0,0.0,1
7512,7512,92892,32390,0.285999667502674,1.0,36.0,19.0,0.0,0
6448,6448,44931,77146,4.93807650790736,15.0,4539.0,125.0,0.0,1
13232,13232,188763,32431,0.0,0.0,420.0,43.0,0.0,0
9283,9283,76394,31891,0.0,0.0,18.0,9.0,0.0,0
8627,8627,49138,49314,3.793329660796029,10.0,726.0,45.0,0.0,1
6161,6161,165657,31892,0.0,0.0,594.0,75.0,0.0,0
1675,1675,65564,65567,3.5920956825245898,12.0,312.0,25.0,0.0,1
1425,1425,66483,66496,3.64095690650735,8.0,342.0,39.0,1.0,1
5217,5217,94806,94808,2.9825997553959103,8.0,324.0,37.0,0.0,1
944,944,98152,98153,2.8884207007525498,6.0,49.0,8.0,1.0,1
9688,9688,229458,31892,0.169494474237384,1.0,330.0,70.0,0.0,0
1220,1220,54922,31892,0.0,0.0,1254.0,85.0,0.0,0
9869,9869,72307,31892,0.0,0.0,1386.0,87.0,0.0,0
7599,7599,110238,32275,0.0,0.0,544.0,50.0,0.0,0
4814,4814,141150,31892,0.31066746727980604,1.0,858.0,78.0,0.0,0
7446,7446,177683,32390,0.0,0.0,180.0,28.0,0.0,0
2201,2201,67061,67072,10.8273961418172,41.0,2070.0,50.0,0.0,1
822,822,136716,31892,0.0,0.0,1386.0,87.0,0.0,0
8305,8305,83034,83038,4.17032391424246,10.0,121.0,12.0,0.0,1
4235,4235,57362,32275,0.673288562021624,3.0,288.0,31.0,0.0,0
11014,11014,270466,31892,0.0,0.0,528.0,74.0,0.0,0
5878,5878,47083,47125,4.156754114813791,12.0,1495.0,116.0,0.0,1
4543,4543,252150,31907,0.0,0.0,133.0,26.0,0.0,0
13096,13096,213280,31892,0.0,0.0,396.0,72.0,0.0,0
9820,9820,170259,32275,0.0,0.0,112.0,23.0,0.0,0
11332,11332,105545,105578,12.0771484118927,47.0,2304.0,49.0,0.0,1
10943,10943,102931,102932,2.5431099734848,5.0,36.0,7.0,0.0,1
8675,8675,105710,105722,9.349539829410539,35.0,1296.0,37.0,0.0,1
2029,2029,160333,31892,0.30010162850041305,1.0,594.0,74.0,0.0,0
8312,8312,134431,31908,0.259730302172272,1.0,133.0,25.0,0.0,0
2715,2715,44801,83298,5.7113578683940815,17.0,1134.0,52.0,0.0,1
3189,3189,44054,31929,0.0,0.0,238.0,41.0,0.0,0
6285,6285,58260,98348,2.50395443256584,6.0,1843.0,110.0,0.0,1
8111,8111,276270,32275,0.0,0.0,32.0,18.0,0.0,0
7516,7516,99229,99237,7.644016047498112,25.0,1170.0,46.0,0.0,1
2569,2569,93276,93281,7.99444367342823,27.0,784.0,29.0,0.0,1
6268,6268,68035,31892,0.0,0.0,2376.0,102.0,0.0,0
8530,8530,84275,104901,4.60674178652077,14.0,435.0,30.0,0.0,1
7129,7129,74021,32431,0.345976256261194,1.0,280.0,37.0,0.0,0
6743,6743,135110,32390,0.0,0.0,396.0,40.0,0.0,0
11777,11777,169291,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
13166,13166,271829,32390,0.183741868630683,1.0,126.0,24.0,0.0,0
447,447,66120,32275,0.581833219956001,2.0,112.0,21.0,0.0,0
6453,6453,65104,65105,3.3662884287409103,7.0,64.0,9.0,0.0,1
4181,4181,75441,75443,3.1746010287791,8.0,81.0,10.0,1.0,1
12162,12162,169085,31892,0.0,0.0,660.0,76.0,0.0,0
1979,1979,35719,32390,0.0,0.0,108.0,24.0,0.0,0
5066,5066,70182,32390,0.0,0.0,270.0,33.0,0.0,0
3625,3625,65234,31908,0.0,0.0,4693.0,266.0,0.0,0
1859,1859,62819,32390,0.0,0.0,1368.0,94.0,0.0,0
10415,10415,62702,92610,3.40996422367073,8.0,2291.0,100.0,0.0,1
11594,11594,78386,31892,0.0,0.0,2046.0,97.0,0.0,0
1342,1342,118827,32390,0.0,0.0,558.0,49.0,0.0,0
214,214,118839,32390,0.0,0.0,558.0,49.0,0.0,0
2766,2766,100008,32390,0.0,0.0,126.0,25.0,0.0,0
6409,6409,48332,31908,0.563143377714551,2.0,665.0,52.0,0.0,0
1315,1315,132242,31892,0.0,0.0,528.0,74.0,0.0,0
11530,11530,87344,31908,0.0,0.0,171.0,28.0,0.0,0
304,304,105254,105255,3.53181354945512,8.0,117.0,14.0,0.0,1
11319,11319,103801,32275,0.0,0.0,112.0,23.0,0.0,0
6866,6866,171127,31892,0.0,0.0,660.0,76.0,0.0,0
4074,4074,78966,78969,4.67845494301536,12.0,299.0,24.0,0.0,1
10998,10998,110037,31929,0.0,0.0,68.0,36.0,0.0,0
6116,6116,161936,32275,0.0,0.0,112.0,23.0,0.0,0
7946,7946,49470,79237,3.44210226074069,11.0,2000.0,79.0,0.0,1
2291,2291,80816,31892,0.0,0.0,3234.0,115.0,0.0,0
4076,4076,59641,32431,0.0,0.0,140.0,33.0,0.0,0
3558,3558,100875,103213,0.889532047831078,3.0,184.0,47.0,0.504464285714286,1
6894,6894,186736,31929,0.3692693730688549,1.0,374.0,44.0,0.0,0
2911,2911,50873,52042,4.8167400273282315,16.0,1440.0,60.0,0.0,1
8054,8054,217658,32123,0.0,0.0,288.0,34.0,0.0,0
6196,6196,105549,105556,12.0771484118927,47.0,2304.0,49.0,0.0,1
8888,8888,193493,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
9742,9742,59490,32431,0.237829513479358,1.0,616.0,49.0,0.0,0
5080,5080,44800,51894,3.6577939342705297,10.0,288.0,24.0,0.547058823529412,1
1947,1947,192739,32390,0.0,0.0,108.0,24.0,0.0,0
9424,9424,141154,31892,0.31066746727980604,1.0,858.0,78.0,0.0,0
7349,7349,78960,78962,4.60751268666788,12.0,169.0,14.0,0.0,1
1829,1829,96988,31892,0.0,0.0,396.0,72.0,0.0,0
7820,7820,127525,32275,0.0,0.0,640.0,56.0,0.0,0
3157,3157,45072,97925,3.0833900542185004,6.0,216.0,27.0,0.0,1
2439,2439,70512,32390,0.0,0.0,792.0,62.0,0.0,0
12416,12416,215765,32275,0.0,0.0,192.0,28.0,0.0,0
8465,8465,100244,32390,0.333808200695334,1.0,540.0,47.0,0.0,0
11940,11940,61604,31892,0.169494474237384,1.0,330.0,70.0,0.0,0
456,456,187806,32275,0.948196139764118,4.0,176.0,23.0,0.0,0
12352,12352,108602,32390,0.0,0.0,270.0,33.0,0.0,0
1842,1842,109830,31892,0.169494474237384,1.0,2046.0,96.0,0.0,0
4184,4184,120383,31892,0.0,0.0,3960.0,126.0,0.0,0
13208,13208,104453,104455,4.972584527571518,14.0,225.0,16.0,0.0,1
5551,5551,103191,103209,10.8516706440898,41.0,2058.0,50.0,0.0,1
9522,9522,237549,31892,0.0,0.0,924.0,80.0,0.0,0
12099,12099,267057,32431,0.0,0.0,196.0,35.0,0.0,0
12717,12717,52693,32275,0.0,0.0,336.0,37.0,0.0,0
3664,3664,108463,108467,2.2038606206461697,5.0,36.0,7.0,1.0,1
4395,4395,67251,31929,0.0,0.0,306.0,43.0,0.0,0
9906,9906,73514,32431,0.0,0.0,1176.0,70.0,0.0,0
7567,7567,42219,42221,1.38847044496174,3.0,630.0,50.0,0.0,1
351,351,32721,80811,6.7224583529166,24.0,1100.0,45.0,0.0,1
10798,10798,129192,31892,0.0,0.0,528.0,74.0,0.0,0
1130,1130,191450,31892,0.0,0.0,594.0,75.0,0.0,0
12525,12525,62291,62292,2.7905531327562403,5.0,36.0,7.0,0.0,1
5891,5891,42160,42162,2.16404256133344,3.0,32.0,9.0,0.0,1
2222,2222,90825,90827,2.7905531327562403,5.0,36.0,7.0,1.0,1
9204,9204,105711,105729,9.349539829410539,35.0,1296.0,37.0,0.0,1
6401,6401,92841,31908,0.0,0.0,95.0,24.0,0.0,0
11638,11638,68975,68984,2.8505616116045,6.0,70.0,11.0,0.0,1
579,579,74016,74018,3.60718905737862,9.0,100.0,11.0,0.0,1
8607,8607,98346,32390,0.0,0.0,522.0,47.0,0.0,0
9579,9579,111301,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
10814,10814,143329,32275,0.8686585187797429,3.0,96.0,19.0,0.0,0
8575,8575,57294,31892,0.0,0.0,1254.0,85.0,0.0,0
3874,3874,65098,32431,0.0,0.0,476.0,45.0,0.0,0
4754,4754,153059,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
5208,5208,57364,31891,0.0,0.0,195.0,68.0,0.0,0
2928,2928,65527,32431,0.0,0.0,672.0,52.0,0.0,0
4792,4792,80364,80366,2.48533973823845,4.0,25.0,6.0,1.0,1
6564,6564,35720,32275,0.0,0.0,720.0,61.0,0.0,0
8229,8229,99714,32275,0.0,0.0,240.0,31.0,0.0,0
4194,4194,274446,32390,0.0,0.0,144.0,26.0,0.0,0
12297,12297,84397,84399,1.9866937744998705,4.0,45.0,10.0,0.0,1
9594,9594,115487,32390,0.0,0.0,738.0,59.0,0.0,0
10925,10925,162157,31892,0.7697243502066441,3.0,462.0,70.0,0.0,0
10151,10151,143424,31892,0.0,0.0,990.0,81.0,0.0,0
1489,1489,59861,60134,0.551236319191656,2.0,21.0,8.0,0.5508021390374329,1
12054,12054,174852,31892,0.0,0.0,660.0,76.0,0.0,0
11439,11439,105702,105718,9.349539829410539,35.0,1296.0,37.0,0.0,1
5862,5862,64994,64995,5.84317983074118,16.0,391.0,24.0,0.0,1
2523,2523,278837,31892,0.0,0.0,462.0,73.0,0.0,0
11807,11807,191364,31892,0.0,0.0,1254.0,85.0,0.0,0
7715,7715,50871,98348,7.97316052788782,29.0,7469.0,145.0,0.0,1
8573,8573,258701,31907,0.0,0.0,57.0,22.0,0.0,0
169,169,40307,40309,2.6667369881082403,5.0,36.0,7.0,0.0,1
4039,4039,59008,59018,4.7023026755630895,13.0,196.0,15.0,0.0,1
8605,8605,242813,31892,0.0,0.0,1056.0,82.0,0.0,0
3547,3547,45163,67717,3.14893776544393,8.0,361.0,30.0,0.0,1
7498,7498,273889,32390,0.0,0.0,270.0,33.0,0.0,0
7581,7581,164081,32390,0.0,0.0,162.0,27.0,0.0,0
11346,11346,264501,32390,0.183741868630683,1.0,108.0,23.0,0.0,0
6481,6481,35307,76544,5.27726653980801,18.0,1197.0,64.0,0.0,1
7444,7444,105699,105709,9.349539829410539,35.0,1296.0,37.0,0.0,1
10702,10702,50878,32275,0.0,0.0,176.0,27.0,0.0,0
10279,10279,243425,31892,0.0,0.0,1254.0,85.0,0.0,0
7574,7574,168914,31892,0.169494474237384,1.0,1188.0,83.0,0.0,0
10808,10808,274800,32390,0.183741868630683,1.0,846.0,64.0,0.0,0
3631,3631,56454,56459,4.96107440616895,15.0,400.0,25.0,0.0,1
8145,8145,72305,72316,6.2323216925571,20.0,546.0,27.0,0.0,1
1835,1835,128023,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
1420,1420,59609,59611,9.15978325808816,28.0,1044.0,37.0,0.639225181598063,1
5581,5581,90111,90119,5.88159635644029,17.0,324.0,19.0,0.0,1
797,797,69477,32275,0.0,0.0,32.0,18.0,0.0,0
6148,6148,104545,32431,0.0,0.0,2436.0,115.0,0.0,0
359,359,141162,31892,0.31066746727980604,1.0,858.0,78.0,0.0,0
9449,9449,114860,31892,0.0,0.0,2376.0,102.0,0.0,0
4274,4274,129079,31892,0.0,0.0,594.0,75.0,0.0,0
11039,11039,131431,31892,0.0,0.0,330.0,71.0,0.0,0
5097,5097,88936,88947,4.92600136196937,13.0,196.0,15.0,0.0,1
434,434,94304,32275,0.0,0.0,208.0,29.0,0.0,0
11392,11392,45661,45663,2.3582592331667205,5.0,610.0,66.0,0.0,1
7685,7685,210867,31892,0.0,0.0,726.0,77.0,0.0,0
786,786,75607,75615,9.55757813944249,36.0,1369.0,38.0,0.0,1
443,443,33193,58576,1.28916240831679,2.0,108.0,37.0,0.0,1
11473,11473,104936,31892,0.0,0.0,1056.0,82.0,0.0,0
4434,4434,92651,31891,0.0,0.0,63.0,24.0,0.0,0
12235,12235,98347,32275,0.0,0.0,464.0,45.0,0.0,0
7576,7576,127518,32275,0.0,0.0,640.0,56.0,0.0,0
6078,6078,60418,32390,0.0,0.0,144.0,26.0,0.0,0
7326,7326,94943,94970,9.33979039754134,34.0,1225.0,36.0,0.0,1
4477,4477,173195,31892,0.0,0.0,1584.0,90.0,0.0,0
403,403,228480,32390,0.0,0.0,72.0,22.0,0.0,0
6205,6205,189474,32390,0.0,0.0,774.0,61.0,0.0,0
3538,3538,53745,92437,1.63970080291606,5.0,2294.0,94.0,0.0,1
7894,7894,43435,71768,2.7437181797396097,8.0,576.0,40.0,0.0,1
12182,12182,56864,32431,0.237829513479358,1.0,140.0,32.0,0.0,0
372,372,117465,32129,0.345976256261194,1.0,80.0,17.0,0.0,0
12055,12055,38299,78082,10.2353612254329,38.0,5280.0,108.0,0.0,1
391,391,105714,105728,9.349539829410539,35.0,1296.0,37.0,0.0,1
13192,13192,83234,105689,2.0946383899771,4.0,374.0,35.0,0.0,1
3989,3989,269706,32431,0.0,0.0,392.0,42.0,0.0,0
3088,3088,105699,105728,9.349539829410539,35.0,1296.0,37.0,0.0,1
2386,2386,106237,31892,0.233075271708509,1.0,1650.0,90.0,0.0,0
7566,7566,57015,57020,3.23605153025444,5.0,180.0,31.0,0.0,1
2143,2143,82977,106252,3.00913410010225,7.0,96.0,13.0,0.0,1
4377,4377,86517,86526,3.64095690650735,8.0,81.0,10.0,1.0,1
5701,5701,73946,73948,3.3662884287409103,7.0,64.0,9.0,1.0,1
1680,1680,171319,31892,0.24524606180983,1.0,792.0,77.0,0.0,0
11723,11723,66608,66612,3.16590322340433,8.0,135.0,16.0,0.0,1
6785,6785,66814,32431,0.0,0.0,588.0,49.0,0.0,0
7356,7356,110228,32275,0.0,0.0,544.0,50.0,0.0,0
4410,4410,96991,31892,0.0,0.0,396.0,72.0,0.0,0
157,157,70444,70446,4.401608929939161,11.0,144.0,13.0,0.0,1
9751,9751,84574,32275,0.0,0.0,736.0,62.0,0.0,0
2191,2191,96318,96319,8.23644754706934,18.0,361.0,20.0,1.0,1
7745,7745,42963,42965,2.40027693718426,5.0,36.0,7.0,0.0,1
10535,10535,195022,31891,0.0,0.0,45.0,18.0,0.0,0
13042,13042,91612,99825,1.44269504088896,1.0,30.0,16.0,0.0,1
6583,6583,148973,32390,0.0,0.0,252.0,32.0,0.0,0
10757,10757,237930,31892,0.169494474237384,1.0,528.0,73.0,0.0,0
5201,5201,52893,32390,0.0,0.0,1152.0,82.0,0.0,0
3393,3393,57547,57550,2.25389004805675,6.0,105.0,16.0,0.0,1
11287,11287,64295,32275,0.0,0.0,176.0,27.0,0.0,0
4030,4030,51039,65408,6.4136414042521706,21.0,814.0,38.0,0.0,1
13035,13035,83302,31907,0.563143377714551,2.0,190.0,27.0,0.0,0
1476,1476,54566,54569,2.65356249346687,7.0,184.0,24.0,0.0,1
8345,8345,70323,70330,5.60541877621477,16.0,306.0,19.0,0.0,1
5543,5543,201858,31891,0.0,0.0,135.0,48.0,0.0,0
10623,10623,155481,32275,0.44307567196697295,2.0,128.0,22.0,0.0,0
