,Unnamed: 0,node1,node2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,similarity,label
2462,2462,41371,41374,2.8699952805266804,8.0,81.0,10.0,0.0,1
232,232,47973,47974,2.6402728590840097,6.0,49.0,8.0,0.0,1
858,858,48675,48676,1.44269504088896,1.0,28.0,15.0,0.0,1
624,624,50640,31892,0.0,0.0,1386.0,87.0,0.0,0
2450,2450,88450,31892,0.169494474237384,1.0,6798.0,168.0,0.0,0
56,56,91485,31891,0.23868315209103,1.0,153.0,53.0,0.0,0
481,481,99711,31892,0.0,0.0,1716.0,92.0,0.0,0
2171,2171,56028,56032,2.72206998871986,6.0,70.0,11.0,0.0,1
836,836,46679,46680,4.74952304115261,13.0,196.0,15.0,0.0,1
768,768,161200,31891,0.0,0.0,9.0,6.0,0.0,0
2285,2285,63591,31892,0.0,0.0,5214.0,145.0,0.0,0
170,170,236348,31891,0.0,0.0,36.0,15.0,0.0,0
1479,1479,76394,31891,0.0,0.0,18.0,9.0,0.0,0
2390,2390,95293,31891,0.0,0.0,51.0,20.0,0.0,0
547,547,111302,31891,0.0,0.0,69.0,26.0,0.0,0
1007,1007,82501,31892,0.0,0.0,1452.0,88.0,0.0,0
1415,1415,49719,49726,2.16404256133344,3.0,60.0,16.0,0.0,1
221,221,40934,40936,2.48533973823845,4.0,25.0,6.0,0.0,1
789,789,47930,47932,0.0,0.0,1.0,2.0,1.0,1
3106,3106,257527,31892,0.0,0.0,990.0,81.0,0.0,0
2770,2770,51442,51445,3.95606699959198,10.0,121.0,12.0,0.0,1
2469,2469,48046,48048,2.53138264204271,6.0,49.0,8.0,1.0,1
636,636,52553,53138,2.25378633896896,6.0,4484.0,129.0,0.0,1
2703,2703,42773,42774,0.5417526242894871,2.0,78.0,27.0,0.0,1
848,848,44850,44856,5.73432022356403,15.0,256.0,17.0,1.0,1
2786,2786,191941,31891,0.267546386419054,1.0,45.0,17.0,0.0,0
41,41,43668,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
1995,1995,50959,52313,0.0,0.0,1.0,2.0,1.0,1
2141,2141,42643,42649,2.70088894696365,6.0,182.0,21.0,0.0,1
1098,1098,206201,31892,0.0,0.0,528.0,74.0,0.0,0
3220,3220,135205,31892,0.0,0.0,1452.0,88.0,0.0,0
1331,1331,36071,39696,3.86447064841529,11.0,2511.0,109.0,0.0,1
728,728,134004,31891,0.0,0.0,21.0,10.0,0.0,0
2735,2735,51333,51334,2.07235077851508,5.0,36.0,7.0,1.0,1
390,390,72456,31892,0.169494474237384,1.0,4026.0,126.0,0.0,0
2869,2869,109832,31892,0.169494474237384,1.0,1518.0,88.0,0.0,0
611,611,39292,42221,0.0,0.0,945.0,62.0,0.0,1
1254,1254,49296,49298,2.77592351364596,5.0,66.0,12.0,0.0,1
3339,3339,43392,43393,2.79622201861426,6.0,49.0,8.0,0.0,1
1763,1763,43883,50205,5.17657249499546,15.0,931.0,53.0,0.0,1
876,876,83321,31892,1.09480540890609,4.0,990.0,77.0,0.0,0
1124,1124,145763,31891,0.0,0.0,12.0,7.0,0.0,0
2581,2581,106230,31891,0.0,0.0,75.0,28.0,0.0,0
2089,2089,33282,33283,2.56090124495804,5.0,42.0,8.0,0.0,1
2612,2612,43877,43882,3.24122574611399,11.0,276.0,24.0,0.0,1
3046,3046,178958,31891,0.0,0.0,48.0,19.0,0.0,0
2799,2799,56449,56458,4.90734328711513,15.0,256.0,17.0,1.0,1
2750,2750,255892,31892,0.0,0.0,528.0,74.0,0.0,0
2609,2609,243424,31892,0.0,0.0,1254.0,85.0,0.0,0
1107,1107,104014,31892,0.271085030681817,1.0,528.0,73.0,0.0,0
3393,3393,140497,31892,0.0,0.0,660.0,76.0,0.0,0
1060,1060,55004,55018,4.41290863799234,12.0,351.0,28.0,0.0,1
2282,2282,35131,35133,1.80156888659634,4.0,225.0,46.0,0.0,1
2969,2969,56457,56459,4.93420884664204,15.0,320.0,21.0,0.0,1
855,855,47972,47974,2.6402728590840097,6.0,49.0,8.0,0.0,1
2318,2318,41543,42285,7.606327953699889,27.0,10752.0,185.0,0.0,1
2287,2287,95289,31892,0.169494474237384,1.0,1122.0,82.0,0.0,0
2793,2793,37370,37372,2.00080566744021,3.0,64.0,17.0,0.0,1
1529,1529,37408,37410,5.29772596784572,16.0,289.0,18.0,0.0,1
710,710,37397,37408,5.29772596784572,16.0,289.0,18.0,0.0,1
2211,2211,42285,47870,2.85207809857938,10.0,12416.0,215.0,0.0,1
2785,2785,117986,31892,0.0,0.0,2706.0,107.0,0.0,0
2323,2323,213311,31892,0.0,0.0,2376.0,102.0,0.0,0
1775,1775,85247,31892,0.169494474237384,1.0,1254.0,84.0,0.0,0
2796,2796,52907,52908,3.16896857382926,7.0,64.0,9.0,0.0,1
2654,2654,42037,42039,3.90865033712927,9.0,100.0,11.0,0.0,1
1509,1509,50729,50732,3.64095690650735,4.0,572.0,44.0,0.0,1
3076,3076,43688,50117,6.922699050907823,23.0,2275.0,77.0,0.0,1
769,769,73287,31891,0.0,0.0,162.0,57.0,0.0,0
1068,1068,243053,31891,0.0,0.0,39.0,16.0,0.0,0
906,906,236344,31891,0.0,0.0,36.0,15.0,0.0,0
2986,2986,109824,31892,0.169494474237384,1.0,2706.0,106.0,0.0,0
632,632,55882,55888,4.112754106574959,11.0,444.0,38.0,0.0,1
1155,1155,236346,31892,0.169494474237384,1.0,792.0,77.0,0.0,0
2444,2444,43988,43991,2.48533973823845,4.0,25.0,6.0,1.0,1
1869,1869,60802,31891,0.0,0.0,27.0,12.0,0.0,0
1875,1875,83320,31892,1.09480540890609,4.0,990.0,77.0,0.0,0
1071,1071,50981,50990,7.229611084526,18.0,646.0,35.0,0.0,1
756,756,134755,31892,0.0,0.0,594.0,75.0,0.0,0
93,93,101863,31892,0.0,0.0,2970.0,111.0,0.0,0
1063,1063,42032,42038,3.90865033712927,9.0,100.0,11.0,0.0,1
725,725,83320,31891,0.267546386419054,1.0,45.0,17.0,0.0,0
1898,1898,52817,52820,0.0,0.0,1.0,2.0,1.0,1
2730,2730,38705,38707,1.44269504088896,1.0,4.0,3.0,1.0,1
2813,2813,203071,31892,0.0,0.0,2376.0,102.0,0.0,0
1813,1813,40197,40198,2.16404256133344,3.0,16.0,5.0,0.0,1
2352,2352,54190,54191,3.04818000681858,10.0,176.0,17.0,0.0,1
526,526,118082,31891,0.0,0.0,84.0,31.0,0.0,0
551,551,59874,31892,0.0,0.0,462.0,73.0,0.0,0
1061,1061,79600,31891,0.0,0.0,72.0,27.0,0.0,0
52,52,230320,31892,0.0,0.0,396.0,72.0,0.0,0
1038,1038,98271,31891,0.0,0.0,12.0,7.0,0.0,0
3099,3099,70468,31892,0.0,0.0,396.0,72.0,0.0,0
74,74,238596,31892,0.0,0.0,462.0,73.0,0.0,0
1834,1834,40915,40918,2.14758329573017,4.0,25.0,6.0,0.0,1
530,530,55012,55013,4.40939403710448,12.0,338.0,27.0,0.0,1
3305,3305,44849,44857,3.00710665596546,8.0,144.0,17.0,0.0,1
2817,2817,94662,31892,0.0,0.0,5544.0,150.0,0.0,0
1047,1047,255889,31892,0.0,0.0,528.0,74.0,0.0,0
831,831,51131,31892,0.0,0.0,198.0,69.0,0.0,0
2457,2457,141153,31892,0.31066746727980604,1.0,858.0,78.0,0.0,0
2397,2397,38009,38012,4.67845494301536,12.0,169.0,14.0,0.0,1
379,379,41831,41838,5.55879699412066,17.0,324.0,19.0,0.0,1
416,416,43017,43020,3.0155519328782896,8.0,81.0,10.0,0.0,1
863,863,196066,31892,0.0,0.0,4356.0,132.0,0.0,0
1291,1291,95301,31891,0.0,0.0,69.0,26.0,0.0,0
270,270,134447,31892,0.0,0.0,858.0,79.0,0.0,0
2871,2871,194388,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
3304,3304,225036,31892,0.0,0.0,858.0,79.0,0.0,0
3347,3347,229462,31892,0.169494474237384,1.0,330.0,70.0,0.0,0
22,22,241139,31892,0.0,0.0,792.0,78.0,0.0,0
940,940,40595,40596,1.6633189900180605,3.0,108.0,28.0,0.0,1
2825,2825,175363,31892,0.294014103795206,1.0,726.0,76.0,0.0,0
914,914,106231,31892,0.233075271708509,1.0,1650.0,90.0,0.0,0
2856,2856,39747,39758,4.53592164471413,12.0,325.0,26.0,0.641379310344828,1
3141,3141,38665,38669,2.9154679681099505,6.0,2772.0,237.0,0.0,1
2575,2575,260734,31892,0.0,0.0,330.0,71.0,0.0,0
222,222,192786,31892,0.0,0.0,396.0,72.0,0.0,0
2225,2225,49031,49033,1.5315741611864495,2.0,9.0,4.0,0.0,1
2087,2087,72895,31892,0.0,0.0,462.0,73.0,0.0,0
2309,2309,46683,46692,4.74952304115261,13.0,196.0,15.0,0.0,1
2312,2312,209291,31891,0.0,0.0,33.0,14.0,0.0,0
545,545,169580,31892,0.0,0.0,990.0,81.0,0.0,0
856,856,66073,31892,0.0,0.0,1122.0,83.0,0.0,0
689,689,38286,41936,2.6440125709526803,8.0,2077.0,90.0,0.0,1
34,34,54151,54152,2.48533973823845,4.0,594.0,47.0,0.0,1
1046,1046,160262,31892,0.0,0.0,2376.0,102.0,0.0,0
3321,3321,45964,45975,4.2154592019202415,12.0,169.0,14.0,0.0,1
102,102,106243,31891,0.0,0.0,144.0,51.0,0.0,0
204,204,71884,31892,0.239556115747019,1.0,792.0,77.0,0.0,0
1801,1801,40980,31892,0.254334778144042,1.0,11616.0,241.0,0.0,0
3183,3183,128695,31892,0.233075271708509,1.0,594.0,74.0,0.0,0
2226,2226,56454,56459,4.96107440616895,15.0,400.0,25.0,0.0,1
968,968,204397,31892,0.0,0.0,264.0,70.0,0.0,0
1424,1424,261289,31891,0.0,0.0,15.0,8.0,0.0,0
2116,2116,98326,31892,0.0,0.0,6336.0,162.0,0.0,0
1174,1174,52069,52073,10.0009953153415,25.0,1014.0,40.0,0.7365491651205941,1
203,203,48508,49559,2.48533973823845,4.0,385.0,78.0,0.0,1
998,998,138246,31892,0.169494474237384,1.0,462.0,72.0,0.0,0
2930,2930,45973,45976,4.31131634337631,12.0,390.0,31.0,0.0,1
1218,1218,41833,51232,3.4774799251537503,9.0,660.0,67.0,0.0,1
1349,1349,171246,31891,0.267546386419054,1.0,18.0,8.0,0.0,0
1052,1052,45732,45736,4.00374174236863,10.0,165.0,16.0,0.0,1
2592,2592,51333,51341,2.25153822337638,5.0,84.0,15.0,0.0,1
591,591,44145,44146,5.1505779401878495,15.0,256.0,17.0,1.0,1
125,125,37552,37555,2.16404256133344,3.0,16.0,5.0,0.0,1
3385,3385,47594,47598,2.93016547207099,6.0,49.0,8.0,0.0,1
1309,1309,179378,31892,0.169494474237384,1.0,198.0,68.0,0.0,0
2968,2968,50982,50991,3.663040118929701,10.0,143.0,14.0,0.0,1
2537,2537,41936,31892,0.169494474237384,1.0,2046.0,96.0,0.0,0
2945,2945,39748,42619,4.59925116504389,12.0,741.0,58.0,0.0,1
1292,1292,98302,31892,0.0,0.0,2772.0,108.0,0.0,0
412,412,42877,42884,7.25731535758832,24.0,625.0,26.0,0.0,1
460,460,56127,56136,4.9829616658830895,15.0,368.0,24.0,0.0,1
2300,2300,35724,51757,2.16404256133344,3.0,16.0,5.0,1.0,1
3366,3366,109825,31892,0.169494474237384,1.0,1518.0,88.0,0.0,0
355,355,34707,31892,0.0,0.0,6996.0,172.0,0.0,0
1122,1122,176392,31891,0.23868315209103,1.0,36.0,14.0,0.0,0
1220,1220,66034,31891,0.267546386419054,1.0,63.0,23.0,0.0,0
1936,1936,226554,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
1836,1836,170056,31892,0.0,0.0,462.0,73.0,0.0,0
2788,2788,45150,45164,4.50710915076442,12.0,416.0,33.0,1.0,1
3312,3312,56161,56165,1.98165902827075,4.0,155.0,32.0,0.0,1
1135,1135,144684,31891,0.0,0.0,24.0,11.0,0.0,0
2315,2315,38010,38014,4.67845494301536,12.0,169.0,14.0,0.0,1
1277,1277,45659,31892,0.0,0.0,396.0,72.0,0.0,0
1148,1148,249428,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
2587,2587,196063,31892,0.0,0.0,4356.0,132.0,0.0,0
1070,1070,212215,31892,0.233075271708509,1.0,1782.0,92.0,0.0,0
2551,2551,204866,31892,0.169494474237384,1.0,924.0,79.0,0.0,0
1769,1769,239196,31892,0.0,0.0,726.0,77.0,0.0,0
2064,2064,124899,31892,0.531245729312505,2.0,528.0,72.0,0.0,0
3104,3104,56451,56452,4.9395583085843215,15.0,336.0,22.0,0.0,1
965,965,141151,31892,0.31066746727980604,1.0,858.0,78.0,0.0,0
1983,1983,192781,31892,0.0,0.0,396.0,72.0,0.0,0
15,15,46811,46816,2.48533973823845,4.0,25.0,6.0,1.0,1
1069,1069,106229,31891,0.0,0.0,75.0,28.0,0.0,0
758,758,54827,54833,5.0334444964784,17.0,486.0,28.0,0.0,1
2002,2002,45662,31892,0.0,0.0,990.0,81.0,0.0,0
800,800,53604,53608,4.28469610509728,11.0,144.0,13.0,0.0,1
744,744,51103,51106,3.0833900542185004,6.0,49.0,8.0,0.0,1
795,795,42311,42319,2.38731329718186,6.0,63.0,10.0,0.0,1
1263,1263,37598,48009,3.449553145068549,12.0,897.0,70.0,0.0,1
1901,1901,66036,31891,0.267546386419054,1.0,48.0,18.0,0.0,0
2099,2099,41932,31892,0.0,0.0,1848.0,94.0,0.0,0
1989,1989,98314,31892,0.0,0.0,2772.0,108.0,0.0,0
1873,1873,73100,31892,0.232338493574117,1.0,396.0,71.0,0.0,0
1844,1844,44800,44802,6.647527702719951,17.0,324.0,19.0,1.0,1
1664,1664,146770,31891,0.0,0.0,9.0,6.0,0.0,0
2772,2772,88456,31892,0.0,0.0,858.0,79.0,0.0,0
1531,1531,41376,41378,2.8699952805266804,8.0,81.0,10.0,0.0,1
712,712,43837,43838,1.76162402979276,3.0,16.0,5.0,0.0,1
1432,1432,53138,53144,3.11041392173346,9.0,760.0,77.0,0.0,1
3376,3376,42385,42388,2.7905531327562403,5.0,108.0,19.0,0.0,1
922,922,49361,49363,1.84112069105364,4.0,25.0,6.0,1.0,1
3228,3228,63023,31892,0.169494474237384,1.0,2178.0,98.0,0.0,0
71,71,46508,46510,3.0833900542185004,6.0,49.0,8.0,0.0,1
1231,1231,161199,31892,0.0,0.0,198.0,69.0,0.0,0
2292,2292,47594,47596,3.0833900542185004,6.0,112.0,17.0,0.0,1
3409,3409,53603,53610,4.42672564820029,11.0,507.0,41.0,0.0,1
2873,2873,138248,31892,0.169494474237384,1.0,462.0,72.0,0.0,0
344,344,45535,45542,5.16977122296397,14.0,225.0,16.0,0.0,1
1237,1237,55303,55304,3.0833900542185004,6.0,231.0,34.0,0.0,1
1358,1358,48215,48219,3.51331921705243,10.0,121.0,12.0,0.0,1
986,986,56455,56458,4.90734328711513,15.0,256.0,17.0,0.0,1
2275,2275,42874,31892,0.0,0.0,4092.0,128.0,0.0,0
1414,1414,56221,56223,3.79787130837469,9.0,100.0,11.0,1.0,1
2429,2429,50980,50990,13.406193076249599,33.0,1156.0,35.0,1.0,1
2710,2710,40306,40311,2.6667369881082403,5.0,36.0,7.0,0.0,1
2740,2740,100575,31892,0.0,0.0,2706.0,107.0,0.0,0
2827,2827,239191,31892,0.0,0.0,726.0,77.0,0.0,0
278,278,150249,31892,0.0,0.0,1716.0,92.0,0.0,0
894,894,41210,41221,5.69908134939062,18.0,475.0,26.0,0.0,1
1106,1106,50849,50855,3.79328484412982,9.0,100.0,11.0,0.0,1
2732,2732,43672,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
617,617,42599,42604,3.34524852951811,8.0,81.0,10.0,0.0,1
513,513,41506,31891,0.0,0.0,57.0,22.0,0.0,0
3420,3420,171246,31892,0.830079214544511,3.0,396.0,69.0,0.0,0
179,179,118090,31891,0.0,0.0,123.0,44.0,0.0,0
2193,2193,230323,31892,0.0,0.0,396.0,72.0,0.0,0
1102,1102,66032,31892,1.6213178847786498,6.0,1518.0,83.0,0.0,0
1448,1448,219433,31891,0.0,0.0,54.0,21.0,0.0,0
1360,1360,41835,41840,5.55879699412066,17.0,324.0,19.0,0.0,1
375,375,50844,50846,3.79328484412982,9.0,100.0,11.0,1.0,1
437,437,55258,55260,2.16404256133344,3.0,24.0,7.0,0.741666666666667,1
3207,3207,41218,49699,1.38830629746961,4.0,1215.0,68.0,0.0,1
2606,2606,37742,37748,3.6028696846181805,8.0,81.0,10.0,0.0,1
233,233,55010,55015,4.32645046828334,12.0,169.0,14.0,0.0,1
2452,2452,226371,31892,0.0,0.0,594.0,75.0,0.0,0
3119,3119,72894,31892,0.0,0.0,462.0,73.0,0.0,0
3047,3047,238501,31891,0.0,0.0,42.0,17.0,0.0,0
1825,1825,47508,47511,2.7905531327562403,5.0,36.0,7.0,0.0,1
405,405,46882,46883,3.3662884287409103,7.0,64.0,9.0,0.0,1
3285,3285,81821,31892,0.232338493574117,1.0,462.0,72.0,0.0,0
2776,2776,229095,31892,0.0,0.0,858.0,79.0,0.0,0
2343,2343,34670,34675,1.82047845325367,2.0,261.0,88.0,0.0,1
1248,1248,50847,50853,3.79328484412982,9.0,100.0,11.0,0.0,1
2167,2167,42598,42606,3.46074487093642,8.0,171.0,20.0,0.520661157024793,1
2530,2530,44855,44861,3.00710665596546,8.0,144.0,17.0,0.0,1
3036,3036,41832,41839,5.58584426147805,17.0,414.0,24.0,0.0,1
2879,2879,99410,31892,0.169494474237384,1.0,4224.0,129.0,0.0,0
343,343,43670,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
3392,3392,239188,31891,0.0,0.0,33.0,14.0,0.0,0
111,111,36459,36461,1.82047845325367,2.0,9.0,4.0,0.0,1
38,38,70972,31892,0.232338493574117,1.0,792.0,77.0,0.0,0
2610,2610,173787,31892,0.169494474237384,1.0,330.0,70.0,0.0,0
1731,1731,81817,31892,0.232338493574117,1.0,726.0,76.0,0.0,0
2161,2161,36289,36293,2.34565173188029,6.0,231.0,34.0,0.0,1
483,483,274244,31891,0.0,0.0,57.0,22.0,0.0,0
2218,2218,130765,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
865,865,41821,41828,7.745549068417491,22.0,690.0,31.0,0.0,1
2183,2183,49426,49430,1.9477056578271497,5.0,186.0,32.0,0.0,1
1221,1221,269518,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
3231,3231,46987,46989,2.16404256133344,3.0,16.0,5.0,0.0,1
1462,1462,211708,31892,0.0,0.0,1188.0,84.0,0.0,0
3049,3049,176398,31891,0.23868315209103,1.0,36.0,14.0,0.0,0
2535,2535,151201,31892,0.0,0.0,264.0,70.0,0.0,0
2527,2527,38000,38011,4.67845494301536,12.0,169.0,14.0,1.0,1
1608,1608,72456,31891,0.0,0.0,183.0,64.0,0.0,0
507,507,209290,31892,0.294014103795206,1.0,726.0,76.0,0.0,0
793,793,39020,44990,3.07580432892308,7.0,12640.0,232.0,0.0,1
807,807,42697,54500,4.471128528653139,14.0,420.0,29.0,0.0,1
457,457,198920,31891,0.0,0.0,30.0,13.0,0.0,0
157,157,44795,44796,3.4769475647188903,9.0,150.0,16.0,0.0,1
1544,1544,39750,39755,4.45671786674266,12.0,169.0,14.0,0.0,1
1709,1709,100082,31891,0.23868315209103,1.0,24.0,10.0,0.0,0
2765,2765,56123,56129,7.60959204868351,22.0,529.0,24.0,1.0,1
985,985,46501,46507,3.0833900542185004,6.0,49.0,8.0,0.0,1
1905,1905,226553,31892,0.169494474237384,1.0,462.0,72.0,0.0,0
771,771,49313,49314,1.7585312067920402,4.0,165.0,34.0,0.0,1
1810,1810,243053,31892,0.531245729312505,2.0,858.0,77.0,0.0,0
2783,2783,238505,31891,0.0,0.0,42.0,17.0,0.0,0
1928,1928,50729,50731,1.2171669030569698,2.0,66.0,23.0,0.0,1
2812,2812,201143,31892,0.30010162850041305,1.0,528.0,73.0,0.0,0
881,881,50058,50059,1.44269504088896,1.0,38.0,20.0,0.0,1
601,601,40326,40328,1.95659338325871,3.0,32.0,9.0,0.0,1
3226,3226,180691,31892,0.518338161076792,2.0,792.0,76.0,0.0,0
1367,1367,44145,44159,5.1505779401878495,15.0,256.0,17.0,1.0,1
648,648,44146,44151,5.1505779401878495,15.0,256.0,17.0,0.0,1
2802,2802,83053,31892,0.169494474237384,1.0,2706.0,106.0,0.0,0
189,189,71197,31892,0.0,0.0,1452.0,88.0,0.0,0
1318,1318,43020,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
340,340,37741,37744,3.6028696846181805,8.0,81.0,10.0,0.0,1
3156,3156,46089,46090,3.88826343883819,11.0,3058.0,150.0,0.0,1
1484,1484,236341,31892,0.169494474237384,1.0,792.0,77.0,0.0,0
1959,1959,34240,34241,3.0833900542185004,6.0,49.0,8.0,0.0,1
1468,1468,45969,45970,4.2154592019202415,12.0,169.0,14.0,0.0,1
454,454,228755,31892,0.0,0.0,528.0,74.0,0.0,0
1015,1015,54875,54879,4.2332481736452,6.0,49.0,8.0,1.0,1
75,75,44061,31892,0.0,0.0,1254.0,85.0,0.0,0
2204,2204,50847,50851,3.79328484412982,9.0,100.0,11.0,0.0,1
1460,1460,55966,55970,1.85972743231321,3.0,16.0,5.0,1.0,1
1490,1490,211711,31892,0.0,0.0,1188.0,84.0,0.0,0
3204,3204,53141,53148,3.08159139462496,9.0,470.0,48.0,0.0,1
1627,1627,196080,31892,0.0,0.0,4356.0,132.0,0.0,0
1508,1508,162156,31891,0.0,0.0,21.0,10.0,0.0,0
2050,2050,51334,51341,2.25153822337638,5.0,84.0,15.0,0.0,1
1429,1429,191353,31892,0.0,0.0,1254.0,85.0,0.0,0
1752,1752,195075,31892,0.0,0.0,1650.0,91.0,0.0,0
1482,1482,55521,55529,3.24606384200017,7.0,64.0,9.0,0.0,1
3333,3333,203063,31892,0.0,0.0,2376.0,102.0,0.0,0
3397,3397,41203,41205,5.67012554477531,18.0,361.0,20.0,0.0,1
1268,1268,73317,31892,0.0,0.0,3894.0,125.0,0.0,0
2841,2841,42773,50117,6.89703778854042,23.0,1690.0,68.0,0.0,1
126,126,212219,31892,0.233075271708509,1.0,1782.0,92.0,0.0,0
2296,2296,195023,31892,0.169494474237384,1.0,528.0,73.0,0.0,0
1316,1316,56121,56123,4.20686588103547,13.0,322.0,24.0,0.0,1
1866,1866,106242,31892,0.233075271708509,1.0,2442.0,102.0,0.0,0
46,46,269512,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
3016,3016,52142,52144,3.0833900542185004,6.0,49.0,8.0,0.0,1
2223,2223,143429,31892,0.0,0.0,990.0,81.0,0.0,0
1206,1206,53229,53230,3.1660005523744204,8.0,81.0,10.0,0.0,1
3314,3314,117979,31891,0.0,0.0,408.0,139.0,0.0,0
2686,2686,38008,38010,4.67845494301536,12.0,169.0,14.0,0.0,1
1897,1897,111301,31891,0.0,0.0,12.0,7.0,0.0,0
360,360,60700,31892,0.0,0.0,1320.0,86.0,0.0,0
1785,1785,95290,31892,0.169494474237384,1.0,1320.0,85.0,0.0,0
374,374,50844,50846,3.79328484412982,9.0,100.0,11.0,1.0,1
112,112,239192,31892,0.0,0.0,726.0,77.0,0.0,0
1962,1962,196080,31891,0.0,0.0,198.0,69.0,0.0,0
2166,2166,217611,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
1219,1219,61610,31892,0.169494474237384,1.0,330.0,70.0,0.0,0
455,455,51443,51447,3.95606699959198,10.0,121.0,12.0,0.0,1
3182,3182,134757,31892,0.0,0.0,594.0,75.0,0.0,0
1724,1724,156111,31892,0.169494474237384,1.0,2112.0,97.0,0.0,0
1782,1782,168915,31891,0.0,0.0,54.0,21.0,0.0,0
2932,2932,39755,39758,4.53592164471413,12.0,325.0,26.0,0.0,1
1920,1920,47042,47047,2.54710048664911,5.0,228.0,39.0,0.0,1
1438,1438,39443,39445,0.0,0.0,1.0,2.0,1.0,1
678,678,41832,41838,5.55879699412066,17.0,324.0,19.0,0.0,1
573,573,54503,54510,4.4019607840847,14.0,225.0,16.0,0.0,1
1512,1512,204869,31891,0.0,0.0,42.0,17.0,0.0,0
1325,1325,89474,31892,0.169494474237384,1.0,1650.0,90.0,0.0,0
1757,1757,226805,31892,0.0,0.0,396.0,72.0,0.0,0
1576,1576,53139,53146,4.77252044437597,14.0,594.0,35.0,0.0,1
707,707,151201,31891,0.0,0.0,12.0,7.0,0.0,0
1877,1877,63364,31891,0.0,0.0,51.0,20.0,0.0,0
196,196,41421,41423,1.96004548582437,4.0,117.0,18.0,0.0,1
2547,2547,54377,54380,2.34607206241286,5.0,36.0,7.0,0.0,1
982,982,47972,47977,2.6402728590840097,6.0,49.0,8.0,0.0,1
1021,1021,45538,45541,5.16977122296397,14.0,225.0,16.0,0.0,1
2212,2212,55332,55333,1.34268245500409,2.0,15.0,6.0,0.0,1
2127,2127,274241,31891,0.0,0.0,57.0,22.0,0.0,0
1191,1191,49413,49418,3.3662884287409103,7.0,64.0,9.0,0.0,1
2477,2477,110243,31891,0.0,0.0,78.0,29.0,0.0,0
2340,2340,32958,32968,5.32434022085387,15.0,256.0,17.0,0.0,1
784,784,55008,55012,5.812371384474193,16.0,494.0,29.0,0.0,1
1725,1725,41727,41733,3.64095690650735,8.0,81.0,10.0,1.0,1
2070,2070,53373,53382,4.29611674948726,13.0,742.0,54.0,0.0,1
3255,3255,213803,31892,0.0,0.0,1056.0,82.0,0.0,0
819,819,40932,40934,2.48533973823845,4.0,25.0,6.0,1.0,1
1656,1656,156754,31892,0.0,0.0,1320.0,86.0,0.0,0
2303,2303,43951,43955,1.2753104114626002,3.0,1344.0,73.0,0.0,1
2271,2271,164176,31892,0.0,0.0,924.0,80.0,0.0,0
2669,2669,38353,46082,5.770087898760719,19.0,1568.0,62.0,0.0,1
2413,2413,230469,31892,0.169494474237384,1.0,528.0,73.0,0.0,0
1105,1105,117363,31892,0.169494474237384,1.0,198.0,68.0,0.0,0
3413,3413,54563,54566,2.6328682104755603,7.0,152.0,20.0,0.0,1
1515,1515,43018,43020,3.0155519328782896,8.0,81.0,10.0,0.0,1
1621,1621,140379,31891,0.0,0.0,21.0,10.0,0.0,0
1428,1428,37598,48006,7.718474116983532,24.0,1725.0,70.0,0.0,1
2266,2266,53604,53610,4.414167289069732,11.0,468.0,40.0,0.0,1
1940,1940,183436,31892,0.477584555383948,2.0,1122.0,81.0,0.0,0
2578,2578,229100,31892,0.0,0.0,858.0,79.0,0.0,0
252,252,42874,42881,7.32568395434345,24.0,1550.0,63.0,0.0,1
3307,3307,140379,31892,0.169494474237384,1.0,462.0,72.0,0.0,0
2156,2156,51232,51235,3.2818685953415296,9.0,100.0,11.0,0.0,1
2241,2241,42697,54505,4.471128528653139,14.0,420.0,29.0,0.0,1
872,872,53703,53704,1.64946545238269,3.0,16.0,5.0,0.0,1
568,568,204852,31892,0.239556115747019,1.0,1650.0,90.0,0.0,0
3280,3280,48508,31892,0.169494474237384,1.0,5082.0,142.0,0.0,0
1694,1694,260733,31892,0.0,0.0,330.0,71.0,0.0,0
857,857,144284,31891,0.0,0.0,18.0,9.0,0.0,0
88,88,47597,47599,2.93016547207099,6.0,49.0,8.0,0.0,1
1269,1269,99412,31891,0.0,0.0,297.0,102.0,0.0,0
3407,3407,42252,44312,4.14855104175012,12.0,975.0,68.0,0.0,1
2024,2024,45732,45741,5.90386725511308,14.0,225.0,16.0,0.0,1
1198,1198,162154,31891,0.0,0.0,21.0,10.0,0.0,0
418,418,41827,41841,7.742588967839321,22.0,667.0,30.0,0.0,1
2262,2262,128690,31892,0.233075271708509,1.0,594.0,74.0,0.0,0
1024,1024,258202,31892,0.169494474237384,1.0,198.0,68.0,0.0,0
1732,1732,83053,31891,0.0,0.0,123.0,44.0,0.0,0
