,Unnamed: 0,node1,node2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,similarity,label
1571,1571,52886,57616,4.63417754226688,14.0,1586.0,73.0,0.0,1
4111,4111,63588,63593,7.59772705324754,27.0,1260.0,46.0,0.0,1
4512,4512,222723,31892,0.0,0.0,726.0,77.0,0.0,0
2339,2339,35825,57847,13.298240444763598,45.0,5885.0,117.0,0.0,1
5109,5109,224655,31892,0.0,0.0,528.0,74.0,0.0,0
3697,3697,137164,31892,0.0,0.0,1584.0,90.0,0.0,0
7507,7507,70246,70247,1.92359338785195,3.0,16.0,5.0,0.0,1
6677,6677,74667,74671,2.6272583577862,6.0,56.0,9.0,0.0,1
1928,1928,60370,60374,3.3662884287409103,7.0,64.0,9.0,0.0,1
7991,7991,55367,55368,3.0833900542185004,6.0,49.0,8.0,1.0,1
7319,7319,114783,31892,0.169494474237384,1.0,660.0,75.0,0.0,0
8486,8486,73282,31892,0.0,0.0,1056.0,82.0,0.0,0
8654,8654,40287,50314,6.719851577602661,21.0,484.0,23.0,1.0,1
5988,5988,64542,64543,2.90705386704951,6.0,63.0,10.0,0.0,1
2358,2358,76067,32275,0.0,0.0,992.0,78.0,0.0,0
2473,2473,66703,31908,0.0,0.0,266.0,33.0,0.0,0
5235,5235,45730,45736,3.955978724013241,10.0,121.0,12.0,1.0,1
3963,3963,92133,31892,0.0,0.0,594.0,75.0,0.0,0
2243,2243,46089,57437,4.02972305285206,13.0,1946.0,140.0,0.0,1
1318,1318,66487,66492,3.46074487093642,8.0,81.0,10.0,0.0,1
2541,2541,88875,31892,0.0,0.0,264.0,70.0,0.0,0
2599,2599,60319,60325,2.42971760790035,5.0,54.0,10.0,0.0,1
7088,7088,99721,32275,0.0,0.0,240.0,31.0,0.0,0
8556,8556,83016,83020,3.90865033712927,9.0,100.0,11.0,0.0,1
1319,1319,61609,63609,7.633141979265572,27.0,2139.0,73.0,0.0,1
4950,4950,48897,60296,3.0833900542185004,6.0,84.0,13.0,1.0,1
369,369,119395,31942,0.294014103795206,1.0,253.0,33.0,0.0,0
3337,3337,55888,31892,0.0,0.0,2442.0,103.0,0.0,0
3518,3518,73871,74220,3.75493494097498,11.0,168.0,15.0,0.0,1
2928,2928,262860,32275,0.0,0.0,176.0,27.0,0.0,0
1788,1788,42771,42775,12.4374517106108,35.0,1620.0,46.0,0.915827996340348,1
6817,6817,61200,31892,0.0,0.0,726.0,77.0,0.0,0
3815,3815,53353,57385,1.82047845325367,2.0,201.0,68.0,0.0,1
6208,6208,55449,55451,1.17778561304589,2.0,168.0,57.0,0.0,1
16,16,67560,31892,0.169494474237384,1.0,2442.0,102.0,0.0,0
7562,7562,109829,31891,0.0,0.0,87.0,32.0,0.0,0
3877,3877,54775,66559,7.31840929496986,25.0,676.0,27.0,0.0,1
3079,3079,42079,90897,3.67426044521327,10.0,7140.0,234.0,0.0,1
4720,4720,162316,31892,0.0,0.0,2376.0,102.0,0.0,0
5218,5218,38355,31891,0.0,0.0,78.0,29.0,0.0,0
2721,2721,100455,31892,0.0,0.0,990.0,81.0,0.0,0
2024,2024,62961,84888,17.778643390737397,79.0,27090.0,284.0,0.0,1
6371,6371,73985,73987,2.48533973823845,4.0,25.0,6.0,0.0,1
2384,2384,68072,75328,2.48533973823845,4.0,25.0,6.0,0.0,1
73,73,256968,31908,0.0,0.0,133.0,26.0,0.0,0
188,188,67065,67071,10.8210390119624,41.0,1890.0,46.0,0.0,1
1823,1823,179717,31892,0.0,0.0,1980.0,96.0,0.0,0
8691,8691,46325,54844,3.6352899886337102,10.0,198.0,19.0,0.0,1
8037,8037,51561,57820,17.767319125190898,79.0,20140.0,228.0,0.0,1
8145,8145,44514,44519,3.02461132516217,6.0,77.0,12.0,0.0,1
5533,5533,198150,31892,0.0,0.0,462.0,73.0,0.0,0
6743,6743,66854,89204,3.47439324383484,10.0,176.0,17.0,0.0,1
7506,7506,84587,84590,3.3662884287409103,7.0,64.0,9.0,0.0,1
1879,1879,45137,56810,5.0980294986009405,18.0,621.0,32.0,0.0,1
4508,4508,74611,74612,1.44269504088896,2.0,12.0,5.0,0.0,1
5977,5977,63203,63206,2.81749197660689,8.0,81.0,10.0,1.0,1
6289,6289,116889,32275,0.0,0.0,416.0,42.0,0.0,0
3914,3914,66066,66079,5.19262107918307,16.0,697.0,42.0,0.0,1
7448,7448,43015,43017,3.0155519328782896,8.0,81.0,10.0,1.0,1
6129,6129,87731,87735,3.59014711829808,11.0,779.0,49.0,0.0,1
2204,2204,80811,80818,6.6760482555732406,24.0,625.0,26.0,0.0,1
6478,6478,51909,31908,0.267546386419054,1.0,418.0,40.0,0.0,0
6112,6112,60810,31892,0.232338493574117,1.0,594.0,74.0,0.0,0
2246,2246,53229,31892,0.0,0.0,594.0,75.0,0.0,0
2039,2039,241134,31892,0.0,0.0,1122.0,83.0,0.0,0
2952,2952,60899,32128,0.0,0.0,438.0,79.0,0.0,0
8549,8549,247562,31891,0.0,0.0,45.0,18.0,0.0,0
2063,2063,69640,69646,4.23845654248028,13.0,361.0,25.0,0.0,1
3620,3620,146955,31892,0.0,0.0,792.0,78.0,0.0,0
4499,4499,201143,31892,0.30010162850041305,1.0,528.0,73.0,0.0,0
8240,8240,42865,42870,7.25731535758832,24.0,625.0,26.0,0.0,1
4129,4129,98345,32123,0.0,0.0,702.0,57.0,0.0,0
112,112,206746,31892,0.0,0.0,1254.0,85.0,0.0,0
7197,7197,39204,48508,5.762031480443599,18.0,4543.0,118.0,0.0,1
1834,1834,248878,31892,0.0,0.0,528.0,74.0,0.0,0
7111,7111,76326,76327,1.44269504088896,1.0,4.0,3.0,0.0,1
4654,4654,40721,32123,0.0,0.0,1008.0,74.0,0.0,0
7172,7172,88943,88946,4.92600136196937,13.0,196.0,15.0,0.0,1
6633,6633,61300,61301,3.5199474190266096,6.0,168.0,20.0,0.4468503937007871,1
4258,4258,278253,32275,0.0,0.0,384.0,40.0,0.0,0
3598,3598,75822,75824,2.16404256133344,3.0,16.0,5.0,1.0,1
7642,7642,203610,32123,0.0,0.0,90.0,23.0,0.0,0
4066,4066,111362,31892,0.0,0.0,396.0,72.0,0.0,0
2744,2744,156294,31892,0.0,0.0,528.0,74.0,0.0,0
2216,2216,235342,31892,0.169494474237384,1.0,792.0,77.0,0.0,0
8195,8195,269890,31892,1.09480540890609,4.0,990.0,77.0,0.0,0
6130,6130,65566,65570,3.676540772914061,12.0,1001.0,78.0,0.0,1
7129,7129,146918,31942,0.294014103795206,1.0,161.0,29.0,0.0,0
4217,4217,191449,31892,0.0,0.0,594.0,75.0,0.0,0
3443,3443,89172,89174,2.48533973823845,4.0,25.0,6.0,0.0,1
7732,7732,59641,59644,2.0197286937328003,4.0,25.0,6.0,0.0,1
2927,2927,62000,62004,2.9183900771846902,6.0,56.0,9.0,0.0,1
4205,4205,41205,41217,5.67012554477531,18.0,361.0,20.0,0.0,1
8676,8676,73317,73324,4.10241792676478,13.0,826.0,60.0,0.0,1
2016,2016,178785,31930,0.0,0.0,1014.0,65.0,0.0,0
668,668,53350,68262,4.77772247163122,14.0,725.0,40.0,0.666666666666667,1
6944,6944,73113,73117,3.4151922538417403,10.0,121.0,12.0,0.0,1
1127,1127,73236,32275,0.0,0.0,160.0,26.0,0.0,0
3987,3987,69172,69190,5.8545490890829015,17.0,324.0,19.0,1.0,1
7608,7608,39020,79239,2.84320732454407,8.0,1440.0,161.0,0.0,1
7666,7666,162090,31892,0.0,0.0,396.0,72.0,0.0,0
900,900,203053,31892,0.0,0.0,2376.0,102.0,0.0,0
8740,8740,146917,31929,0.294014103795206,1.0,238.0,40.0,0.0,0
2367,2367,73193,73205,4.09815745147634,13.0,364.0,27.0,0.0,1
4737,4737,43850,71266,3.2319591502029703,12.0,338.0,27.0,0.0,1
4083,4083,41314,31892,0.0,0.0,330.0,71.0,0.0,0
3794,3794,186780,31930,0.3692693730688549,1.0,286.0,36.0,0.0,0
354,354,60536,60538,2.16404256133344,3.0,16.0,5.0,0.0,1
1069,1069,62945,62959,6.4060984903675,15.0,2224.0,140.0,0.0,1
3838,3838,72596,72601,3.3662884287409103,7.0,64.0,9.0,0.0,1
2009,2009,209514,31892,0.0,0.0,660.0,76.0,0.0,0
7922,7922,42879,42884,7.25731535758832,24.0,625.0,26.0,0.0,1
1131,1131,90058,90059,4.92600136196937,13.0,196.0,15.0,0.0,1
1164,1164,204362,31942,0.294014103795206,1.0,161.0,29.0,0.0,0
6233,6233,83032,83036,4.17032391424246,10.0,121.0,12.0,0.0,1
1998,1998,79624,88454,5.949943920939879,22.0,2772.0,91.0,0.0,1
5084,5084,84611,84612,4.34321395988108,11.0,144.0,13.0,0.0,1
2379,2379,104012,31892,1.09480540890609,4.0,1188.0,80.0,0.0,0
420,420,250709,31892,0.169494474237384,1.0,924.0,79.0,0.0,0
4389,4389,45329,31892,0.0,0.0,528.0,74.0,0.0,0
4275,4275,275218,31892,0.0,0.0,462.0,73.0,0.0,0
6946,6946,40596,63175,1.71760261863146,2.0,81.0,28.0,0.0,1
3408,3408,70377,70381,3.2058063813603503,8.0,108.0,13.0,0.0,1
2938,2938,56889,56890,3.3662884287409103,7.0,64.0,9.0,1.0,1
872,872,95287,32123,0.0,0.0,396.0,40.0,0.0,0
2659,2659,269518,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
6270,6270,45600,69278,3.7590312962299706,13.0,6970.0,154.0,0.0,1
3365,3365,54600,67074,11.123945636719599,42.0,3655.0,86.0,0.0,1
5662,5662,62607,31929,0.31066746727980604,1.0,1190.0,68.0,0.0,0
2173,2173,98000,31891,0.0,0.0,3.0,4.0,0.0,0
6972,6972,96989,31892,0.0,0.0,396.0,72.0,0.0,0
4647,4647,274239,31892,0.169494474237384,1.0,1254.0,84.0,0.0,0
2710,2710,65865,65866,6.963381352654671,22.0,529.0,24.0,0.0,1
898,898,56559,56560,3.9507899810315696,10.0,264.0,25.0,0.0,1
5329,5329,186858,32275,0.0,0.0,464.0,45.0,0.0,0
3425,3425,225034,31891,0.0,0.0,39.0,16.0,0.0,0
6360,6360,67063,67083,10.8161899365572,41.0,1764.0,43.0,0.0,1
1046,1046,75882,75885,4.1364572286785,11.0,340.0,26.0,0.0,1
4537,4537,92025,31891,0.0,0.0,27.0,12.0,0.0,0
1488,1488,196507,31892,0.0,0.0,792.0,78.0,0.0,0
8427,8427,37413,37419,5.3537078873371104,16.0,493.0,30.0,0.0,1
6342,6342,246049,31892,0.0,0.0,594.0,75.0,0.0,0
3016,3016,66702,31907,0.0,0.0,171.0,28.0,0.0,0
6222,6222,67931,67933,0.0,0.0,1.0,2.0,1.0,1
3654,3654,70969,31892,0.232338493574117,1.0,528.0,73.0,0.0,0
689,689,42676,64068,2.43743524425783,5.0,36.0,7.0,0.0,1
5684,5684,40012,41208,4.07656105463181,11.0,2030.0,88.0,0.0,1
380,380,61609,83053,3.9017530434023,13.0,2829.0,97.0,0.0,1
3848,3848,180272,31892,0.0,0.0,1188.0,84.0,0.0,0
4569,4569,55008,59859,3.31473908523363,9.0,418.0,32.0,0.0,1
6364,6364,58262,62959,1.88996929352125,5.0,834.0,140.0,0.0,1
7466,7466,44998,81940,3.40010738625434,9.0,600.0,61.0,0.0,1
5883,5883,204363,31929,0.294014103795206,1.0,238.0,40.0,0.0,0
4302,4302,45197,31908,0.0,0.0,133.0,26.0,0.0,0
2130,2130,69543,83984,3.3662884287409103,7.0,64.0,9.0,1.0,1
5529,5529,90108,90119,5.88159635644029,17.0,324.0,19.0,0.0,1
3006,3006,40568,83225,0.0,0.0,85.0,86.0,0.0,1
5778,5778,89437,31892,0.254334778144042,1.0,1650.0,90.0,0.0,0
2498,2498,84274,84278,4.89101901217845,15.0,500.0,30.0,0.0,1
312,312,184911,31892,0.0,0.0,528.0,74.0,0.0,0
1464,1464,39292,42221,0.0,0.0,945.0,62.0,0.0,1
8372,8372,63596,63612,7.56032273576099,27.0,784.0,29.0,0.0,1
3382,3382,90705,90709,3.90865033712927,9.0,100.0,11.0,0.0,1
5797,5797,185597,31892,0.0,0.0,1122.0,83.0,0.0,0
964,964,43363,43373,3.3662884287409103,7.0,64.0,9.0,1.0,1
382,382,80809,80819,6.74441685232836,24.0,1550.0,63.0,0.0,1
4710,4710,46385,72345,3.7381541233978,10.0,121.0,12.0,1.0,1
4144,4144,41206,31892,0.0,0.0,7656.0,182.0,0.0,0
3898,3898,47770,32275,0.0,0.0,80.0,21.0,0.0,0
6336,6336,73985,73989,2.48533973823845,4.0,25.0,6.0,0.0,1
4113,4113,91691,91692,3.64095690650735,8.0,81.0,10.0,0.0,1
2775,2775,82368,82382,7.8579433306636925,26.0,729.0,28.0,1.0,1
2669,2669,63023,31892,0.169494474237384,1.0,2178.0,98.0,0.0,0
2077,2077,120536,31892,0.0,0.0,330.0,71.0,0.0,0
7044,7044,77643,77644,1.44269504088896,1.0,6.0,4.0,0.0,1
1010,1010,66066,66082,5.1089474633827,16.0,289.0,18.0,1.0,1
553,553,76021,32275,0.0,0.0,176.0,27.0,0.0,0
1771,1771,80804,80805,6.6760482555732406,24.0,625.0,26.0,1.0,1
8265,8265,41614,41621,2.48533973823845,4.0,25.0,6.0,1.0,1
1671,1671,61701,61703,2.48533973823845,4.0,25.0,6.0,0.0,1
6930,6930,75823,75827,2.16404256133344,3.0,16.0,5.0,0.0,1
7793,7793,209486,31908,0.0,0.0,152.0,27.0,0.0,0
5582,5582,37596,82515,2.4535939339996498,5.0,168.0,29.0,0.0,1
2817,2817,44802,31907,0.267546386419054,1.0,342.0,36.0,0.0,0
4424,4424,130766,31891,0.0,0.0,12.0,7.0,0.0,0
5011,5011,106243,31892,0.233075271708509,1.0,3168.0,113.0,0.0,0
3811,3811,233058,31907,0.30010162850041305,1.0,114.0,24.0,0.0,0
2242,2242,42882,42885,7.25731535758832,24.0,625.0,26.0,0.0,1
7362,7362,82370,82377,7.8579433306636925,26.0,729.0,28.0,0.0,1
4388,4388,60368,60370,3.3662884287409103,7.0,64.0,9.0,0.0,1
1763,1763,46925,82213,3.82034152958082,9.0,420.0,35.0,0.0,1
533,533,124570,31892,0.0,0.0,1452.0,88.0,0.0,0
4882,4882,73543,79878,11.9813272316574,47.0,4260.0,84.0,0.0,1
1818,1818,42863,42883,7.25731535758832,24.0,625.0,26.0,0.0,1
2749,2749,58223,58229,4.90003430414418,13.0,196.0,15.0,0.0,1
2853,2853,106238,31891,0.0,0.0,111.0,40.0,0.0,0
6495,6495,54417,72300,6.264341791244742,20.0,798.0,39.0,0.0,1
7243,7243,35552,31892,0.0,0.0,1320.0,86.0,0.0,0
4419,4419,60982,60986,2.8678967829276605,7.0,64.0,9.0,1.0,1
3318,3318,78545,78546,1.82047845325367,2.0,9.0,4.0,0.0,1
4363,4363,82371,82390,7.8579433306636925,26.0,729.0,28.0,0.0,1
978,978,186784,31942,0.0,0.0,253.0,34.0,0.0,0
504,504,34466,57436,0.823820937751011,3.0,2460.0,616.0,0.0,1
2917,2917,91079,91086,2.59311626642723,5.0,84.0,15.0,0.0,1
7296,7296,61199,31892,0.169494474237384,1.0,2706.0,106.0,0.0,0
3841,3841,84584,84585,3.3662884287409103,7.0,64.0,9.0,0.0,1
2048,2048,73313,73319,4.0475623600742,13.0,392.0,29.0,0.0,1
3831,3831,66122,31908,0.0,0.0,133.0,26.0,0.0,0
4660,4660,262841,31908,0.0,0.0,228.0,31.0,0.0,0
3359,3359,47789,31892,0.0,0.0,528.0,74.0,0.0,0
2904,2904,88441,88442,2.06167192560742,5.0,36.0,7.0,1.0,1
8283,8283,80806,31892,0.0,0.0,1650.0,91.0,0.0,0
6779,6779,95413,31892,0.0,0.0,1122.0,83.0,0.0,0
3310,3310,159883,31892,0.0,0.0,1386.0,87.0,0.0,0
6408,6408,81822,31891,0.0,0.0,96.0,35.0,0.0,0
1005,1005,104012,31891,0.267546386419054,1.0,54.0,20.0,0.0,0
7483,7483,92650,31892,0.0,0.0,1122.0,83.0,0.0,0
2510,2510,60802,31892,0.232338493574117,1.0,594.0,74.0,0.0,0
1141,1141,112768,32275,0.0,0.0,640.0,56.0,0.0,0
4387,4387,65533,65534,6.58075807923455,23.0,696.0,30.0,0.0,1
7980,7980,50117,70925,3.14315861632635,8.0,2470.0,95.0,0.0,1
2423,2423,163340,31892,0.0,0.0,594.0,75.0,0.0,0
6829,6829,263676,31892,0.0,0.0,396.0,72.0,0.0,0
7108,7108,52551,32275,0.0,0.0,192.0,28.0,0.0,0
3486,3486,42282,66798,13.6271538908286,34.0,2166.0,61.0,0.5822328931572629,1
1341,1341,55624,31892,0.0,0.0,2178.0,99.0,0.0,0
7582,7582,37410,37412,5.3621430835326915,16.0,544.0,33.0,0.0,1
2102,2102,35377,75615,9.582645384099653,36.0,1961.0,54.0,0.0,1
724,724,78791,78795,4.44874889415876,8.0,81.0,10.0,1.0,1
8379,8379,54817,54831,14.2573844896555,50.0,4130.0,79.0,0.0,1
810,810,76218,92170,5.473087575453238,17.0,324.0,19.0,0.0,1
5190,5190,63661,31891,0.23868315209103,1.0,33.0,13.0,0.0,0
7433,7433,72312,31892,0.0,0.0,1386.0,87.0,0.0,0
1602,1602,98318,31892,0.0,0.0,3498.0,119.0,0.0,0
6900,6900,203608,32123,0.0,0.0,90.0,23.0,0.0,0
3677,3677,78055,78056,3.5387934170586903,8.0,144.0,17.0,0.0,1
6059,6059,106233,31891,0.0,0.0,75.0,28.0,0.0,0
3821,3821,228098,31929,0.0,0.0,340.0,44.0,0.0,0
7710,7710,113648,32275,0.673288562021624,3.0,80.0,18.0,0.0,0
5596,5596,41209,41220,5.67012554477531,18.0,361.0,20.0,0.0,1
7380,7380,90872,90875,2.81343973285891,6.0,98.0,15.0,0.0,1
2939,2939,240506,31908,0.259730302172272,1.0,266.0,32.0,0.0,0
8525,8525,90877,31892,0.0,0.0,924.0,80.0,0.0,0
3828,3828,88733,88735,8.52640901006098,29.0,900.0,31.0,0.0,1
8062,8062,257524,31892,0.0,0.0,1188.0,84.0,0.0,0
8143,8143,100081,32275,0.0,0.0,480.0,46.0,0.0,0
5061,5061,169295,31892,0.169494474237384,1.0,198.0,68.0,0.0,0
4413,4413,88455,31892,0.169494474237384,1.0,1254.0,84.0,0.0,0
3891,3891,53631,53633,3.3662884287409103,7.0,64.0,9.0,0.0,1
2415,2415,88874,31892,0.0,0.0,264.0,70.0,0.0,0
8298,8298,44829,65527,6.61941451680059,23.0,1152.0,49.0,0.0,1
2318,2318,243709,31892,0.0,0.0,528.0,74.0,0.0,0
3954,3954,95295,31892,0.169494474237384,1.0,1122.0,82.0,0.0,0
5126,5126,82488,82493,6.97048034640586,22.0,529.0,24.0,0.0,1
8326,8326,42875,42884,7.312360606232799,24.0,1250.0,51.0,0.0,1
3971,3971,76218,91206,5.473087575453238,17.0,324.0,19.0,0.0,1
3972,3972,50623,50624,2.7574478586797,6.0,56.0,9.0,0.0,1
6638,6638,66067,66082,5.20756880910342,16.0,867.0,52.0,0.0,1
7230,7230,71471,31892,0.0,0.0,1122.0,83.0,0.0,0
2443,2443,210407,31892,0.0,0.0,396.0,72.0,0.0,0
410,410,77042,32275,0.0,0.0,640.0,56.0,0.0,0
372,372,94169,31892,0.0,0.0,1584.0,90.0,0.0,0
7533,7533,212220,31892,0.233075271708509,1.0,1782.0,92.0,0.0,0
1531,1531,78242,78245,4.370762408062,10.0,121.0,12.0,1.0,1
376,376,195599,31892,0.0,0.0,1254.0,85.0,0.0,0
3763,3763,53679,82598,11.9515430990572,43.0,3740.0,86.0,0.0,1
7163,7163,39753,39755,4.45671786674266,12.0,169.0,14.0,0.0,1
8312,8312,72894,31892,0.0,0.0,462.0,73.0,0.0,0
7257,7257,44157,44159,5.1505779401878495,15.0,256.0,17.0,0.0,1
150,150,95298,31892,0.169494474237384,1.0,1122.0,82.0,0.0,0
1286,1286,171126,31892,0.0,0.0,1188.0,84.0,0.0,0
2719,2719,36627,60497,1.44269504088896,1.0,4.0,3.0,1.0,1
844,844,181165,31892,0.0,0.0,1122.0,83.0,0.0,0
3916,3916,36239,36241,1.61927825883172,3.0,54.0,12.0,0.0,1
2467,2467,264480,31908,0.0,0.0,114.0,25.0,0.0,0
906,906,87765,31891,0.0,0.0,15.0,8.0,0.0,0
3497,3497,160346,31892,0.0,0.0,1122.0,83.0,0.0,0
8038,8038,179756,31892,0.0,0.0,330.0,71.0,0.0,0
4451,4451,95289,31892,0.169494474237384,1.0,1122.0,82.0,0.0,0
5699,5699,54507,54512,5.093797602313679,15.0,1968.0,74.0,0.0,1
1714,1714,41939,31892,0.169494474237384,1.0,2178.0,98.0,0.0,0
4261,4261,44145,44146,5.1505779401878495,15.0,256.0,17.0,1.0,1
2976,2976,49470,71269,7.09902311592876,26.0,1900.0,62.0,0.0,1
386,386,42219,42221,1.38847044496174,3.0,630.0,50.0,0.0,1
848,848,267402,32275,0.0,0.0,160.0,26.0,0.0,0
7578,7578,56411,85306,3.34069350736195,8.0,351.0,40.0,0.0,1
6611,6611,90706,90707,3.90865033712927,9.0,100.0,11.0,0.0,1
5040,5040,67010,67012,3.44512910275858,10.0,176.0,17.0,0.0,1
7493,7493,81812,32128,0.345976256261194,1.0,60.0,15.0,0.0,0
1385,1385,45970,45971,4.3441411906073,12.0,598.0,47.0,0.0,1
5917,5917,54775,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
746,746,129084,31892,0.0,0.0,594.0,75.0,0.0,0
7067,7067,148480,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
4943,4943,70293,70295,2.47789573462585,5.0,36.0,7.0,0.0,1
6092,6092,60275,60276,2.51105596593884,5.0,36.0,7.0,0.0,1
1908,1908,51444,51450,3.95606699959198,10.0,121.0,12.0,0.0,1
3705,3705,257517,31892,0.0,0.0,1188.0,84.0,0.0,0
5435,5435,67085,67090,10.8161899365572,41.0,1764.0,43.0,0.0,1
3306,3306,88450,88454,16.9802036539737,61.0,7931.0,119.0,0.0,1
7610,7610,267536,31892,0.0,0.0,330.0,71.0,0.0,0
7697,7697,204869,31891,0.0,0.0,42.0,17.0,0.0,0
2837,2837,175364,31892,1.06481594885473,4.0,2310.0,97.0,0.0,0
3344,3344,43015,31891,0.0,0.0,27.0,12.0,0.0,0
6887,6887,73870,73873,4.49552894849284,13.0,196.0,15.0,0.0,1
6272,6272,164475,31892,0.0,0.0,792.0,78.0,0.0,0
736,736,111464,32275,0.0,0.0,208.0,29.0,0.0,0
4024,4024,224659,31892,0.0,0.0,528.0,74.0,0.0,0
4656,4656,194926,31892,0.0,0.0,924.0,80.0,0.0,0
1806,1806,90533,90536,1.83176902418935,5.0,36.0,7.0,1.0,1
5547,5547,180688,31891,0.0,0.0,21.0,10.0,0.0,0
3770,3770,261290,31891,0.0,0.0,15.0,8.0,0.0,0
5027,5027,72596,72604,3.3662884287409103,7.0,64.0,9.0,0.0,1
6074,6074,171315,31892,0.24524606180983,1.0,792.0,77.0,0.0,0
2218,2218,66694,66695,1.44269504088896,1.0,4.0,3.0,1.0,1
276,276,62502,62504,3.16035984139835,8.0,171.0,20.0,0.0,1
3973,3973,145537,32275,0.0,0.0,176.0,27.0,0.0,0
6434,6434,237683,31892,0.0,0.0,792.0,78.0,0.0,0
4372,4372,48521,64652,7.365606669227719,25.0,1222.0,48.0,0.0,1
1839,1839,77133,77135,3.838099254493621,10.0,121.0,12.0,0.0,1
7431,7431,160589,31892,0.0,0.0,2706.0,107.0,0.0,0
3500,3500,85750,85753,2.81343973285891,6.0,49.0,8.0,1.0,1
7714,7714,53353,77452,2.52480089939538,7.0,1139.0,77.0,0.0,1
3160,3160,50634,50642,3.39678988368032,9.0,300.0,31.0,0.0,1
2829,2829,144683,31891,0.0,0.0,69.0,26.0,0.0,0
2195,2195,81513,81519,3.73130502641089,9.0,100.0,11.0,0.0,1
6505,6505,42860,42861,7.25731535758832,24.0,625.0,26.0,1.0,1
6695,6695,65523,79190,7.0710850996145584,19.0,880.0,45.0,0.0,1
8381,8381,45325,91385,1.44269504088896,1.0,603.0,75.0,0.0,1
5088,5088,69265,76067,10.3276918969837,39.0,2480.0,63.0,0.0,1
1261,1261,45742,31892,0.0,0.0,1188.0,84.0,0.0,0
5428,5428,79387,79388,2.51149781948061,5.0,36.0,7.0,1.0,1
5156,5156,155987,31892,0.169494474237384,1.0,330.0,70.0,0.0,0
7861,7861,214436,31892,0.0,0.0,792.0,78.0,0.0,0
328,328,88723,88732,8.52640901006098,29.0,900.0,31.0,0.0,1
443,443,179723,31892,0.0,0.0,1188.0,84.0,0.0,0
1748,1748,75589,75600,9.55757813944249,36.0,1369.0,38.0,0.0,1
6191,6191,79188,79190,5.15419025607509,15.0,320.0,21.0,0.0,1
1723,1723,51005,54835,5.58078530617274,19.0,3224.0,131.0,0.0,1
1338,1338,43946,63050,3.8834406340231498,10.0,286.0,27.0,0.0,1
6734,6734,43019,31891,0.0,0.0,27.0,12.0,0.0,0
2898,2898,58308,82291,5.393878663189,19.0,2820.0,142.0,0.0,1
3496,3496,187520,31892,0.0,0.0,1848.0,94.0,0.0,0
4872,4872,240057,31942,0.294014103795206,1.0,161.0,29.0,0.0,0
7042,7042,44797,31908,0.267546386419054,1.0,190.0,28.0,0.0,0
7079,7079,79628,88111,3.10232088649946,9.0,1456.0,73.0,0.0,1
1987,1987,104460,31892,0.0,0.0,1452.0,88.0,0.0,0
6052,6052,36979,31892,1.09480540890609,4.0,1848.0,90.0,0.0,0
6298,6298,48843,31891,0.0,0.0,30.0,13.0,0.0,0
6329,6329,102745,32275,0.281266414062728,1.0,32.0,17.0,0.0,0
6063,6063,72316,32275,0.44307567196697295,2.0,416.0,40.0,0.0,0
8178,8178,83959,83966,6.86802899469783,22.0,529.0,24.0,0.0,1
7035,7035,80812,31892,0.0,0.0,1650.0,91.0,0.0,0
1628,1628,191127,31892,0.0,0.0,1188.0,84.0,0.0,0
712,712,204985,31891,0.23868315209103,1.0,9.0,5.0,0.0,0
4468,4468,186736,31942,0.0,0.0,253.0,34.0,0.0,0
6031,6031,53317,66822,1.92359338785195,3.0,92.0,24.0,0.0,1
8291,8291,115792,31892,0.0,0.0,1254.0,85.0,0.0,0
6028,6028,130504,31892,0.0,0.0,396.0,72.0,0.0,0
2247,2247,46880,46885,3.3662884287409103,7.0,64.0,9.0,0.0,1
5424,5424,65960,80813,6.7763484089287305,24.0,2900.0,117.0,0.0,1
1561,1561,141154,31891,0.0,0.0,39.0,16.0,0.0,0
1013,1013,65523,79192,7.0710850996145584,19.0,880.0,45.0,0.0,1
4458,4458,40647,63606,7.62325460765835,27.0,1830.0,64.0,0.0,1
8212,8212,55267,57841,8.86492796091002,33.0,3627.0,99.0,0.0,1
3804,3804,213800,31892,0.0,0.0,792.0,78.0,0.0,0
8529,8529,95620,31892,0.0,0.0,5214.0,145.0,0.0,0
238,238,152230,31892,0.0,0.0,858.0,79.0,0.0,0
1847,1847,52309,32275,0.0,0.0,368.0,39.0,0.0,0
8096,8096,47786,31891,0.0,0.0,99.0,36.0,0.0,0
2514,2514,47099,47102,2.06402997544858,3.0,16.0,5.0,1.0,1
7398,7398,46325,54847,3.6352899886337102,10.0,198.0,19.0,0.0,1
7121,7121,151200,31892,0.0,0.0,264.0,70.0,0.0,0
1474,1474,268024,31892,0.0,0.0,264.0,70.0,0.0,0
2887,2887,141232,32275,0.0,0.0,176.0,27.0,0.0,0
917,917,58331,58337,2.6187753423365696,7.0,342.0,40.0,0.0,1
3556,3556,47773,55503,2.29837303420032,5.0,216.0,37.0,0.0,1
7403,7403,90907,90911,3.1739290899557204,7.0,264.0,34.0,0.0,1
3072,3072,186786,31929,0.3692693730688549,1.0,374.0,44.0,0.0,0
5507,5507,68975,68983,3.00378619375201,6.0,160.0,20.0,0.0,1
